"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902105","GO:1902105","regulation of leukocyte differentiation","17/223","290/21092",1.38931790608749e-08,4.46804638597736e-05,3.7438461469305e-05,"Card11/Cd28/Nrarp/Lef1/Cd44/Gata3/Runx3/Ifng/Ccl3/Tox/Ccr2/Itgb3/Gpr55/Nfkbiz/Tbx21/Ubash3b/Il2ra",17
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","19/223","392/21092",4.10491534675513e-08,6.60070387758224e-05,5.53083330931217e-05,"Swap70/Card11/Cd28/Cdh1/Nrarp/Lef1/Adrb2/Cd44/Gata3/Runx3/Ifng/Ank3/Ccr2/Nfkbiz/Tbx21/Thy1/Ubash3b/Il12rb1/Il2ra",19
"GO:0022409","GO:0022409","positive regulation of cell-cell adhesion","14/223","236/21092",2.35992330924088e-07,0.000185243423138324,0.00015521836974146,"Card11/Cd28/Cdh1/Lef1/Cd44/Gata3/Runx3/Ifng/Ank3/Ccr2/Nfkbiz/Thy1/Il12rb1/Il2ra",14
"GO:1903706","GO:1903706","regulation of hemopoiesis","18/223","398/21092",2.64268233726014e-07,0.000185243423138324,0.00015521836974146,"Card11/Cd28/Nrarp/Spi1/Lef1/Cd44/Gata3/Runx3/Ifng/Ccl3/Tox/Ccr2/Itgb3/Gpr55/Nfkbiz/Tbx21/Ubash3b/Il2ra",18
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","16/223","317/21092",2.90914182555874e-07,0.000185243423138324,0.00015521836974146,"Sell/Card11/Pecam1/Cd28/Nrarp/Cd44/Gata3/Runx3/Ifng/Ccr2/Nfkbiz/Tbx21/Thy1/Il12rb1/Itgb1/Il2ra",16
"GO:0050867","GO:0050867","positive regulation of cell activation","16/223","328/21092",4.59244427902899e-07,0.000185243423138324,0.00015521836974146,"Card11/Cd28/Klrk1/Ung/Gata3/Runx3/Ifng/Tox/Ccr2/Plek/Nfkbiz/Tbx21/Thy1/Ctgf/Il12rb1/Il2ra",16
"GO:0050900","GO:0050900","leukocyte migration","16/223","328/21092",4.59244427902899e-07,0.000185243423138324,0.00015521836974146,"Sell/Swap70/Pecam1/Klrk1/Gata3/Ifng/Abr/Ccl3/Ccr2/Itgb3/Tbx21/Cmklr1/Thy1/Pde4d/Itgb1/Ccr3",16
"GO:0045619","GO:0045619","regulation of lymphocyte differentiation","12/223","180/21092",5.06553290272315e-07,0.000185243423138324,0.00015521836974146,"Card11/Cd28/Nrarp/Cd44/Gata3/Runx3/Ifng/Tox/Ccr2/Nfkbiz/Tbx21/Il2ra",12
"GO:0045580","GO:0045580","regulation of T cell differentiation","11/223","148/21092",5.18405102066205e-07,0.000185243423138324,0.00015521836974146,"Card11/Cd28/Nrarp/Cd44/Gata3/Runx3/Ifng/Ccr2/Nfkbiz/Tbx21/Il2ra",11
"GO:0002250","GO:0002250","adaptive immune response","18/223","420/21092",5.79048099955195e-07,0.000186221868945591,0.000156038224830032,"Serpinb9/Siglecg/Swap70/Cd28/Klrk1/Ung/Lef1/Cd44/Gata3/Ifng/Rftn1/Rab27a/Ccr2/Nfkbiz/Tbx21/Prkcb/Batf/Il12rb1",18
