Motif	Num	Protection_Score_WT	Protection_Score_KO	Protection_Diff_WT_KO	TC_WT	TC_KO	TC_Diff_WT_KO	TF_Activity	Z_score	P_values
MA0740.1.KLF14	162	0.11595924422691978	0.10134810350015325	-0.01461114072676653	0.5549696913642195	0.483318504412837	-0.07165118695138245	-0.08626232767814898	-1.2027045337017512	0.22909067886743217
MA0496.2.MAFK	116	-0.07468459425125988	-0.08399115561870296	-0.00930656136744308	0.4738437868730145	0.45056436176646764	-0.023279425106546847	-0.03258598647398993	-0.4349364330086068	0.6636085685478178
MA0591.1.Bach1::Mafk	170	0.20645488565908796	0.11709847648696975	-0.0893564091721182	0.4935456181025431	0.4973598862842317	0.003814268181688618	-0.08554214099042959	-1.1924032286394017	0.23310317494144372
MA0690.1.TBX21	260	0.15843106379918906	0.12955773485656547	-0.028873328942623594	0.5197889763314458	0.6065941023305709	0.08680512599912504	0.05793179705650145	0.8597991093381894	0.3898997903334799
MA0659.1.MAFG	64	-0.17699720408815658	-0.246406611193008	-0.06940940710485141	0.45462485321344676	0.44218657669549855	-0.01243827651794821	-0.08184768362279962	-1.1395589689040293	0.2544700877433549
MA0002.2.RUNX1	704	0.09570805132511895	0.12687236955627473	0.031164318231155785	0.4942459676451612	0.545176151806342	0.050930184161180836	0.08209450239233662	1.2054142158660694	0.22804343623944145
MA0741.1.KLF16	486	0.09081145632228677	0.037763465316936085	-0.05304799100535068	0.5074607906627141	0.46775167898026376	-0.03970911168245034	-0.09275710268780102	-1.2956035831101984	0.19511209403940089
MA0501.1.MAF::NFE2	158	-0.13966572079946582	-0.052855193770901324	0.0868105270285645	0.4943866159912278	0.4743948593203508	-0.019991756670876992	0.0668187703576875	0.9869153482489296	0.3236841393570692
MA0731.1.BCL6B	54	0.22135292478557345	0.17308254936929052	-0.04827037541628293	0.4435942225134309	0.4080096144025488	-0.0355846081108821	-0.08385498352716503	-1.1682707029850539	0.2426975889428934
MA0140.2.GATA1::TAL1	58	-0.12234679369018811	-0.10616665908574732	0.016180134604440788	0.4737493532028558	0.45700410712547673	-0.016745246077379095	-0.0005651114729383067	0.023079255664768716	0.9815870528604173
MA1421.1.TCF7L1	144	0.2656235097426883	0.350170314757044	0.08454680501435574	0.4497329265484665	0.46325182189056274	0.013518895342096215	0.09806570035645196	1.433860791240192	0.15161199279317292
MA0768.1.LEF1	152	0.3926741994808044	0.4242001291992672	0.0315259297184628	0.467902559672114	0.4706648538058199	0.002762294133705878	0.034288223852168676	0.5216094919861902	0.6019422530678376
MA0463.1.Bcl6	108	0.26195612400659596	0.24981984748126962	-0.01213627652532634	0.39204325502129367	0.3698934793521639	-0.02214977566912979	-0.03428605219445613	-0.45925359397699855	0.6460520681861146
MA0482.1.Gata4	86	-0.1607996345204395	-0.27822013517221766	-0.11742050065177817	0.45863008860420945	0.4721588717411289	0.013528783136919464	-0.1038917175148587	-1.4548693207878889	0.1457054425943802
MA1107.1.KLF9	632	-0.13384631576615477	-0.13462197366939424	-0.0007756579032394684	0.45601848378052584	0.45091515089133505	-0.0051033328891907925	-0.005878990792430261	-0.052928664042746584	0.9577887457963709
MA1104.1.GATA6	88	-0.10030538130143489	-0.03604694416616609	0.0642584371352688	0.5394081941263327	0.5747241508316875	0.03531595670535481	0.09957439384062361	1.4554406289281758	0.14554731545699315
MA0036.3.GATA2	72	-0.2737965408116942	-0.202034539445608	0.07176200136608618	0.5019961714489347	0.5646631840285025	0.06266701257956775	0.13442901394565393	1.9539892423039833	0.05070248943295644
MA0769.1.Tcf7	152	0.2217276849821188	0.3146654299016472	0.09293774491952839	0.48229076821990313	0.5060209707192955	0.023730202499392394	0.11666794741892078	1.6999409966970735	0.08914202448611962
MA0523.1.TCF7L2	156	0.37866765248707285	0.3720483417319447	-0.006619310755128172	0.46153587213209185	0.46392673454968986	0.0023908624175980053	-0.004228448337530166	-0.029319866995792584	0.9766094821416501
MA0766.1.GATA5	74	-0.3408059287461872	-0.3910487026255699	-0.050242773879382696	0.5067943085500297	0.5563778442787912	0.04958353572876151	-0.0006592381506211886	0.021732899729771743	0.9826610197763147
MA0035.3.Gata1	82	-0.17223167911270731	-0.22215970327914608	-0.04992802416643877	0.5027200984627489	0.5284364348226666	0.025716336359917658	-0.02421168780652111	-0.3151533174250603	0.7526452480558277
MA0511.2.RUNX2	362	0.013207798826984418	0.05961828847687556	0.04641048964989114	0.477131732624815	0.5153030872451737	0.0381713546203587	0.08458184427024984	1.24099230681896	0.2146085908741715
MA0495.2.MAFF	100	-0.05001895014231544	-0.04418325442081539	0.005835695721500049	0.4756704082161367	0.4538413261789385	-0.02182908203719819	-0.01599338631569814	-0.19760153231859173	0.8433568358278556
MA0684.1.RUNX3	436	0.24294147397778668	0.21306909330197885	-0.02987238067580783	0.49535187102509737	0.5326700124135059	0.0373181413884085	0.007445760712600669	0.1376640426455593	0.890505938575787
MA0037.3.GATA3	76	-0.353959841785514	-0.38075794729331824	-0.02679810550780426	0.49626591159662625	0.5499851728160043	0.05371926121937809	0.02692115571157383	0.41623345876388074	0.677239178574425
MA0508.2.PRDM1	178	0.17815371094237348	0.20451674475014828	0.0263630338077748	0.48247759737321677	0.47876671947256766	-0.003710877900649112	0.022652155907125687	0.3551711397199256	0.7224613842430601
MA0089.1.MAFG::NFE2L1	292	-0.09471759293669724	-0.0465576969660856	0.048159895970611634	0.46774885502617797	0.45390173180628424	-0.013847123219893731	0.0343127727507179	0.5219606310688926	0.6016977418446678
MA0493.1.Klf1	410	0.0100468479482414	-0.05404780840970256	-0.06409465635794395	0.49648803112643386	0.47332407481044775	-0.02316395631598611	-0.08725861267393006	-1.2169550549146362	0.22362131679004382
MA0742.1.Klf12	228	-0.14103087446141582	-0.15076992543829348	-0.009739050976877661	0.5592073889319747	0.5118263898558588	-0.047380999076115926	-0.05712005005299359	-0.785863321350187	0.4319475647974994
MA0599.1.KLF5	590	0.24990081438112613	0.17153574076167594	-0.07836507361945019	0.5169701434011296	0.47256843271116133	-0.04440171068996823	-0.12276678430941843	-1.7248518467614082	0.08455417538623389
MA0039.3.KLF4	318	-0.4376426825252536	-0.3766371276704231	0.0610055548548305	0.4895540099506373	0.492537590340257	0.002983580389619711	0.06398913524445021	0.9464412114540676	0.34392359392758254
MA0117.2.Mafb	88	0.2735601308220946	0.22751707616567302	-0.04604305465642161	0.4410252479444038	0.4611720158401591	0.020146767895755313	-0.0258962867606663	-0.33924924703647524	0.7344219728186099
MA0657.1.KLF13	58	0.044761022081776264	0.01792424114434699	-0.026836780937429274	0.4238518203903839	0.39462714519439296	-0.029224675195990923	-0.0560614561334202	-0.7707215545158038	0.44087199303365954
