Motif	Num	Protection_Score_WT-Tfh	Protection_Score_WT-Th1	Protection_Diff_WT-Tfh_WT-Th1	TC_WT-Tfh	TC_WT-Th1	TC_Diff_WT-Tfh_WT-Th1	TF_Activity	Z_score	P_values
MA0740.1.KLF14	2908	0.29565723713160585	0.39607617314774607	0.10041893601614021	0.8726890882722305	1.1249943681822383	0.25230527991000784	0.35272421592614805	2.6318217836740065	0.008492839961546678
MA0496.2.MAFK	824	-0.0815207089462732	-0.04135589988835697	0.04016480905791622	0.4986048243182473	0.4870381670176316	-0.011566657300615735	0.02859815175730049	-0.23934503684467925	0.8108380456796295
MA0591.1.Bach1::Mafk	1240	-0.0163997381888035	0.01759960895986509	0.03399934714866859	0.5376953414211232	0.5338042439804309	-0.0038910974406922705	0.03010824970797632	-0.22596831830514494	0.8212260613666449
MA0659.1.MAFG	452	-0.04837826594932518	0.006449900601720593	0.05482816655104577	0.46734037302681186	0.4687787757330492	0.0014384027062373517	0.05626656925728312	0.005746768733861145	0.9954147671909152
MA0002.2.RUNX1	2448	0.11384671389138515	0.10584834918193523	-0.007998364709449923	0.5398601954372086	0.5654154154818232	0.025555220044614524	0.0175568553351646	-0.33715082122070517	0.7360032080054066
MA0741.1.KLF16	7512	0.10303583665522886	0.1048472212786864	0.0018113846234575348	0.7221688989578176	0.8833422921301558	0.16117339317233825	0.1629847777957958	0.9510758038630909	0.34156589653282254
MA0501.1.MAF::NFE2	1218	0.014181505454974413	0.040211794096244154	0.02603028864126974	0.5121899490559355	0.4792677578997803	-0.03292219115615519	-0.006891902514885449	-0.5537223040539767	0.5797689084983412
MA1107.1.KLF9	5452	-0.13938245664331048	-0.1607402301240814	-0.02135777348077092	0.5373859412270431	0.6145746523121564	0.07718871108511327	0.05583093760434235	0.0018878654053103034	0.998493702234979
MA0140.2.GATA1::TAL1	362	-0.10506605021224852	-0.09739957796532535	0.00766647224692317	0.487027918454261	0.4785255700065904	-0.008502348447670616	-0.0008358762007474457	-0.5000769365889178	0.6170209050833582
MA0463.1.Bcl6	590	0.1140389893564268	0.0754115314576757	-0.03862745789875109	0.41122194104701604	0.4062101917021535	-0.005011749344862537	-0.04363920724361363	-0.8792365213421349	0.3792730462077849
MA0482.1.Gata4	620	-0.06970876666276933	-0.059059451135547954	0.010649315527221377	0.44287196598052964	0.4164849527614438	-0.02638701321908582	-0.015737697691864443	-0.6320799445552843	0.5273346395100574
MA0731.1.BCL6B	398	0.1459737548690685	0.1465002548732507	0.0005265000041821954	0.47747680318796276	0.5196618823406154	0.04218507915265263	0.04271157915683482	-0.11432576516946744	0.9089795587490884
MA1104.1.GATA6	560	0.05461639716090454	0.021171030879837998	-0.033445366281066535	0.4425133662195695	0.4132006291985398	-0.02931273702102971	-0.06275810330209625	-1.0485951323159965	0.2943644971475806
MA0036.3.GATA2	608	-0.06516088111843307	-0.049100717001729334	0.01606016411670374	0.4394981917860484	0.42537130201868334	-0.014126889767365036	0.0019332743493387025	-0.4755473042657158	0.6343969248147556
MA0766.1.GATA5	434	-0.1896837188102563	-0.25487765211233493	-0.06519393330207862	0.4408344630812627	0.4362347404567652	-0.004599722624497482	-0.0697936559265761	-1.1109173195526785	0.2666039397494382
MA0035.3.Gata1	716	-0.044553155601836106	-0.04104298760549603	0.0035101679963400745	0.44616190626739943	0.40981268827141826	-0.036349217995981176	-0.0328390499996411	-0.7835667910635948	0.433294348242395
MA0511.2.RUNX2	1310	0.08378904220218941	0.11372110242599986	0.029932060223810453	0.5717811153013023	0.5935214125066027	0.021740297205300463	0.051672357429110916	-0.034949583783507064	0.9721199425996121
