Motif	Num	Protection_Score_DKO	Protection_Score_Prdm1KO	Protection_Diff_DKO_Prdm1KO	TC_DKO	TC_Prdm1KO	TC_Diff_DKO_Prdm1KO	TF_Activity	Z_score	P_values
MA0740.1.KLF14	124	0.12986478768928086	0.08690824156579001	-0.042956546123490855	0.6703314776314341	0.7277094346969153	0.05737795706548121	0.014421410941990356	-0.16866925974411798	0.8660567994719435
MA0496.2.MAFK	94	0.14513848316810277	0.19907018825333309	0.05393170508523032	0.6892443802547925	0.796067802311126	0.10682342205633344	0.16075512714156376	1.6469809608238075	0.09956195928091595
MA0591.1.Bach1::Mafk	106	0.09313977248245134	0.05222369416335061	-0.04091607831910073	0.6269311107997717	0.674588446442556	0.04765733564278429	0.0067412573236835666	-0.2639615339596957	0.7918095592463517
MA0690.1.TBX21	314	0.12203736300076676	0.16770774103118857	0.045670378030421815	0.6670300172294631	0.6024755221120418	-0.06455449511742128	-0.01888411708699947	-0.5819109301018539	0.5606266778415951
MA0659.1.MAFG	50	0.3945292250000344	0.29807677745543315	-0.09645244754460125	0.675739398223793	0.6922005165353944	0.016461118311601353	-0.0799913292329999	-1.3401047769652887	0.18021128326941316
MA0002.2.RUNX1	830	0.15278670503443684	0.18997905454689673	0.037192349512459894	0.5939237462870258	0.5496558458087504	-0.044267900478275446	-0.007075550965815552	-0.43539496481824275	0.6632757645523784
MA0741.1.KLF16	504	0.08520229456862864	0.027205420164583313	-0.05799687440404533	0.5471724989682022	0.5457892873750587	-0.001383211593143474	-0.0593800859971888	-1.0843687149066894	0.2782013492668767
MA0501.1.MAF::NFE2	90	-0.027690745734804602	-0.023656887099637456	0.004033858635167146	0.6312871623784481	0.6987176073686522	0.06743044499020412	0.07146430362537126	0.5390961368590947	0.5898205210558412
MA0731.1.BCL6B	42	0.23364066713741116	0.45243796578056816	0.218797298643157	0.6180060455905207	0.6298646190278495	0.011858573437328768	0.23065587208048577	2.5142814453760205	0.011927520528924375
MA0140.2.GATA1::TAL1	36	0.017541648881776548	-0.048705355793371444	-0.06624700467514799	0.6398028861613513	0.6519863939181545	0.012183507756803214	-0.05406349691834478	-1.0184026041266754	0.30848666514640977
MA1421.1.TCF7L1	112	0.36162564797025865	0.35807924564451377	-0.0035464023257448796	0.541072607249438	0.5532613655623568	0.01218875831291888	0.008642355987174	-0.24037346213774974	0.8100407493263091
MA0768.1.LEF1	124	0.5441953007931756	0.691963947664398	0.14776864687122238	0.6396073526291493	0.6741105060733347	0.03450315344418542	0.1822718003154078	1.9139512354028918	0.05562638690732189
MA0463.1.Bcl6	50	0.3344517762951626	0.28431938772672116	-0.05013238856844143	0.6481479792281112	0.6318590084670246	-0.016288970761086596	-0.06642135932952803	-1.1717340180710332	0.24130386073904908
MA0482.1.Gata4	104	0.01161290889913751	0.1433061430074199	0.13169323410828238	0.5758916226005079	0.5281208491252384	-0.04777077347526948	0.0839224606330129	0.693671966040834	0.4878879506406073
MA1107.1.KLF9	662	-0.23970384968377645	-0.28892134773499956	-0.04921749805122311	0.5332227285507539	0.5285368583986707	-0.004685870152083216	-0.05390336820330632	-1.016415791078189	0.30943142905703036
MA1104.1.GATA6	86	0.1742436460146227	0.34660090401794585	0.17235725800332316	0.6127024110256957	0.5647013664930677	-0.04800104453262799	0.12435621347069517	1.195357798702964	0.23194726645017605
MA0036.3.GATA2	92	-0.0014586262385389397	0.16199824861708317	0.1634568748556221	0.5580396909442183	0.4749106551563959	-0.08312903578782244	0.08032783906779967	0.6490713394235442	0.5162922660049032
MA0523.1.TCF7L2	130	0.5185114195649125	0.6173187698781161	0.09880735031320353	0.6520341291342289	0.6666571118984742	0.01462298276424534	0.11343033307744887	1.0597938448781226	0.2892383976349977
MA0769.1.Tcf7	122	0.2799866758924382	0.2843057191825292	0.004319043290091029	0.5881519049935521	0.579658370244672	-0.008493534748880038	-0.004174491458789009	-0.3993997788104622	0.6895986569104248
MA0766.1.GATA5	82	-0.25015185874874796	-0.1921400830287637	0.058011775719984254	0.6055077702422961	0.5838733793200056	-0.02163439092229047	0.036377384797693785	0.10375168198556213	0.9173664116335707
MA0035.3.Gata1	98	0.008215935547689315	0.07603999424883501	0.06782405870114569	0.5782865511812105	0.5175522134873339	-0.060734337693876594	0.007089721007269095	-0.2596379359510242	0.7951430709007717
MA0511.2.RUNX2	358	0.04123267467601932	0.1384225258434797	0.09718985116746037	0.5957652937563469	0.5993972907921608	0.00363199703581385	0.10082184820327422	0.903352807656044	0.36633867803141107
MA0495.2.MAFF	80	0.2625162572810603	0.27013207956898616	0.007615822287925844	0.6977136025073832	0.7785185833401993	0.08080498083281606	0.08842080312074191	0.7494856003976376	0.4535645744607626
MA0684.1.RUNX3	392	0.266257170526964	0.3041599769953398	0.037902806468375794	0.5890596372389894	0.5886132539104846	-0.0004463833285047736	0.03745642313987102	0.11713995814540079	0.9067491456655186
MA0037.3.GATA3	78	-0.22119826474547788	-0.20199342061998202	0.019204844125495862	0.6107084157972872	0.5967871710181184	-0.013921244779168784	0.005283599346327078	-0.28204757111391116	0.7779070338942492
MA0508.2.PRDM1	136	0.31684603292708746	0.2727499924428801	-0.044096040484207344	0.6034476457108238	0.6517847612976826	0.048337115586858825	0.0042410751026514815	-0.29498279494432	0.7680070228735009
MA0089.1.MAFG::NFE2L1	284	-0.0415811198141264	-0.0923618183664722	-0.0507806985523458	0.561272423225298	0.5504032369554462	-0.010869186269851783	-0.06164988482219758	-1.1125314708613834	0.26590970670738645
MA0493.1.Klf1	452	-0.07303457750136086	-0.1041949797299969	-0.031160402228636044	0.5573847698012504	0.5437783968786992	-0.01360637292255118	-0.044766775151187224	-0.9030525989093033	0.36649797961219943
MA0742.1.Klf12	232	-0.2131893620564173	-0.2863299093783717	-0.07314054732195441	0.6021173417719933	0.6210623623706428	0.018945020598649553	-0.054195526723304854	-1.020040777137811	0.30770912202307865
MA0599.1.KLF5	538	0.16157554095472726	0.12373695222747225	-0.03783858872725501	0.5398538125398262	0.5365544437020133	-0.0032993688378128994	-0.04113795756506791	-0.858027681742213	0.390877178184071
MA0039.3.KLF4	396	-0.436806990848145	-0.4418461322382308	-0.005039141390085822	0.5674691939004298	0.5423143283609015	-0.02515486553952828	-0.030194006929614103	-0.7222395195797316	0.47014722995013425
MA0117.2.Mafb	70	0.26315890526992314	0.4064683328937725	0.14330942762384935	0.5752169196413003	0.5977306807175089	0.022513761076208616	0.16582318870005797	1.7098634415364695	0.08729112815098487
MA0657.1.KLF13	64	-0.01726756061799872	-0.06849190658442851	-0.05122434596642979	0.5975236481610756	0.6265924061605845	0.02906875799950892	-0.022155587966920867	-0.6225020322686979	0.5336118078724326
