Motif	Num	Protection_Score_WT	Protection_Score_KO	Protection_Diff_WT_KO	TC_WT	TC_KO	TC_Diff_WT_KO	TF_Activity	Z_score	P_values
MA0740.1.KLF14	2170	0.13136782419750764	0.10514573349045919	-0.02622209070704845	0.3724478578343135	0.32015403843495327	-0.05229381939936023	-0.07851591010640868	-1.88736510362144	0.05911123537895447
MA0496.2.MAFK	540	-0.04043024907050806	-0.008809919367789102	0.031620329702718955	0.2301091510269347	0.23605104741420121	0.0059418963872665265	0.03756222608998548	0.6585287752854669	0.5101984130433055
MA0482.1.Gata4	462	-0.10739550743448038	-0.04653507008418298	0.060860437350297406	0.23512463097148353	0.23508305253053366	-4.1578440949874285e-05	0.06081885890934753	1.1686069095399916	0.2425620431219626
MA0659.1.MAFG	260	0.01477693460870957	0.0245264694674459	0.00974953485873633	0.21513340354140348	0.22334659576942403	0.008213192228020555	0.017962727086756884	0.2286610484506891	0.8191323715306507
MA0002.2.RUNX1	2516	0.04624714033795545	0.04265254978701635	-0.0035945905509390946	0.27629795998133844	0.27627921378885034	-1.8746192488094948e-05	-0.0036133367434271896	-0.2445578593997343	0.8067987966293211
MA0741.1.KLF16	5254	0.04713447585015338	0.04164791644953301	-0.005486559400620372	0.31552740062623597	0.27984903059761196	-0.03567837002862401	-0.04116492942924438	-1.0681614517272027	0.2854476899039129
MA0501.1.MAF::NFE2	784	-0.0036003776535173315	-0.0034859049170204515	0.00011447273649687999	0.24749477761242472	0.2544710589424865	0.006976281330061784	0.007090754066558664	-0.009789451107069115	0.9921892728578295
MA1107.1.KLF9	3762	-0.08072865214955383	-0.07280762030714916	0.007921031842404669	0.26526532822763865	0.24680639493136072	-0.01845893329627793	-0.01053790145387326	-0.3964314808075793	0.6917867460844729
MA0140.2.GATA1::TAL1	228	0.015859661499543667	-0.010811461552065934	-0.026671123051609603	0.23820134452447164	0.25222120045627366	0.014019855931802022	-0.012651267119807581	-0.44278305819413405	0.6579226586625271
MA0463.1.Bcl6	434	0.0560336690889843	0.057804319087199574	0.0017706499982152735	0.2275285754306591	0.22811059424567354	0.0005820188150144345	0.002352668813229708	-0.11370792050582212	0.9094693335933378
MA0591.1.Bach1::Mafk	850	-0.0009224496994630904	0.008573959074333955	0.009496408773797045	0.24671859499472362	0.25020057185869043	0.0034819768639668125	0.012978385637763858	0.11934154349323858	0.905004771714172
MA0731.1.BCL6B	222	0.042029633829148094	0.054884683122936234	0.01285504929378814	0.2292281180067994	0.22315162101913907	-0.006076496987660329	0.006778552306127811	-0.016636843535218396	0.9867263317299922
MA1104.1.GATA6	440	-0.05654896187921758	0.018978815659333164	0.07552777753855075	0.2346711143316843	0.23928725724138666	0.004616142909702359	0.08014392044825311	1.5924555126753623	0.11128239146523657
MA0036.3.GATA2	476	-0.07148985170840283	-0.011100214873021708	0.06038963683538112	0.2392543220502611	0.24094114316032622	0.0016868211100651287	0.06207645794544625	1.1961893104385202	0.23162269137200597
MA0766.1.GATA5	382	-0.13793279275743864	-0.07086181583499693	0.06707097692244171	0.24867805533621973	0.2560232604799706	0.007345205143750866	0.07441618206619258	1.4668313894365448	0.1424219284763985
MA0035.3.Gata1	522	-0.07696623411958411	-0.00593360673487191	0.07103262738471221	0.22301835166948847	0.2310432566702306	0.008024905000742127	0.07905753238545433	1.5686282114296102	0.11673459491919766
MA0511.2.RUNX2	1268	0.02164264870586119	-0.0088009018988075	-0.03044355060466869	0.280750242566491	0.2832229016669801	0.002472659100489105	-0.027970891504179585	-0.7787820604639278	0.43610810708572567
MA0495.2.MAFF	466	0.02261387417739971	0.04144386870158234	0.018829994524182634	0.22043292629868189	0.22698554923036426	0.006552622931682378	0.025382617455865012	0.39139844320788975	0.6955027428681084
MA0684.1.RUNX3	1418	0.09616404397115759	0.07680754358041339	-0.0193565003907442	0.2793268750369404	0.27999047219918155	0.0006635971622411252	-0.018692903228503074	-0.5752917707882685	0.5650939860716611
MA0037.3.GATA3	350	-0.15323207293369734	-0.07734061042562512	0.07589146250807222	0.24505617093720403	0.2514340470662486	0.006377876129044585	0.0822693386371168	1.6390714330756553	0.10119838367221363
MA0508.2.PRDM1	872	0.06909674825770562	0.12838269186068746	0.05928594360298184	0.21952721049143561	0.2335655083197585	0.014038297828322888	0.07332424143130473	1.4428823059176017	0.1490536283610728
MA0089.1.MAFG::NFE2L1	1426	-0.036641823826365494	-0.048807231967676314	-0.01216540814131082	0.24297611037629704	0.2420705041006572	-0.0009056062756398475	-0.013071014416950667	-0.4519892025164056	0.6512767610081314
MA0657.1.KLF13	554	0.09604133333039885	0.0773823021149278	-0.01865903121547105	0.34658876040110337	0.3057636926108949	-0.04082506779020845	-0.0594840990056795	-1.469948241380641	0.14157577262046986
