Motif	Num	Protection_Score_WT-Tfh	Protection_Score_WT-Th1	Protection_Diff_WT-Tfh_WT-Th1	TC_WT-Tfh	TC_WT-Th1	TC_Diff_WT-Tfh_WT-Th1	TF_Activity	Z_score	P_values
MA0740.1.KLF14	716	0.12609910236586938	0.1676201456122195	0.041521043246350114	0.37084182931547766	0.5023362797292648	0.1314944504137871	0.17301549366013722	0.9214897335831764	0.3567947988015211
MA0496.2.MAFK	490	-0.029344008738594923	-0.02530992495723809	0.004034083781356834	0.3741931070244543	0.3589069494742405	-0.015286157550213786	-0.011252073768856952	-0.03921948430842005	0.968715399354855
MA0591.1.Bach1::Mafk	714	0.033477896818666864	0.08568801320241409	0.05221011638374723	0.3883287074805963	0.3827940830432368	-0.00553462443735947	0.04667549194638776	0.2627953907406122	0.7927082883660647
MA0690.1.TBX21	596	0.03872310305477806	0.12123210334784446	0.0825090002930664	0.3208340868282005	0.6004953766437288	0.27966128981552824	0.36217029010859464	1.907679322407411	0.05643267584986545
MA0659.1.MAFG	284	0.0020315994208314867	-0.006835074651648565	-0.008866674072480051	0.36162469690803645	0.36130964061352944	-0.0003150562945070101	-0.009181730366987061	-0.028425409050744053	0.9773228588946878
MA0002.2.RUNX1	1726	0.09512768392221949	0.14353458765140487	0.04840690372918538	0.36134344236846905	0.5643345808938767	0.20299113852540762	0.251398042254593	1.330150020399775	0.18346884759567794
MA0741.1.KLF16	2580	0.07367123959581073	0.05831007483828818	-0.015361164757522555	0.3511818235500673	0.3831585707136977	0.031976747163630415	0.01661558240610786	0.10607311678177986	0.9155243404889223
MA0501.1.MAF::NFE2	680	0.0012121307468828668	0.00994029501597409	0.008728164269091223	0.39166160154652574	0.32444772130440463	-0.0672138802421211	-0.05848571597302988	-0.28547983328507	0.7752765525617819
MA0731.1.BCL6B	202	0.1096618287093189	0.10360467425255543	-0.006057154456763469	0.30075504973827744	0.2924694017967536	-0.00828564794152381	-0.01434280239828728	-0.05533350548818825	0.9558727695264441
MA0140.2.GATA1::TAL1	214	-0.05346969275968802	0.008670662319229768	0.06214035507891779	0.3628530507087471	0.3436264753180398	-0.019226575390707323	0.04291377968821047	0.24318308624281	0.807863568861998
