Motif	Num	Protection_Score_WT-Tfh	Protection_Score_WT-Th1	Protection_Diff_WT-Tfh_WT-Th1	TC_WT-Tfh	TC_WT-Th1	TC_Diff_WT-Tfh_WT-Th1	TF_Activity	Z_score	P_values
MA0740.1.KLF14	340	0.16332019723876728	0.274824679585001	0.11150448234623372	0.489841566065009	0.6355519572777848	0.1457103912127758	0.2572148735590095	2.053500472016946	0.040024064007552415
MA0496.2.MAFK	240	-0.0591507105699237	-0.03188711321454463	0.027263597355379074	0.45706599067531223	0.47641927418424074	0.01935328350892851	0.04661688086430758	0.41841107950814005	0.6756465872950733
MA0591.1.Bach1::Mafk	404	0.024848318301651115	0.13063178950950138	0.10578347120785027	0.4359847551550909	0.4494619198377754	0.013477164682684506	0.11926063589053477	0.9824194622831031	0.3258932420704217
MA0690.1.TBX21	246	-0.010387441856181814	0.06221875749179438	0.0726061993479762	0.37805393750391275	0.40498458737697923	0.02693064987306648	0.09953684922104268	0.8292833665837236	0.4069440807709006
MA0659.1.MAFG	134	0.004290633632385531	0.07826836879933693	0.0739777351669514	0.44331250456091936	0.4912865272064509	0.04797402264553152	0.12195175781248292	1.003313416932064	0.315709664598365
MA0002.2.RUNX1	764	0.13161187946600145	0.16596172441744184	0.03434984495144039	0.4294263350007851	0.4585676653104152	0.02914133030963012	0.06349117526107051	0.5494236282089993	0.582714762549391
MA0741.1.KLF16	1340	0.06941291743059246	0.058175593525477076	-0.011237323905115379	0.42585166087045134	0.4921254340484296	0.06627377317797828	0.0550364492728629	0.4837808715853529	0.6285413918047318
MA0501.1.MAF::NFE2	384	0.012120614353390673	0.04425889902343469	0.032138284670044016	0.46266350146588064	0.46335961389885105	0.0006961124329704083	0.032834397103014425	0.31140344514201135	0.7554939351756096
MA1107.1.KLF9	1216	-0.09491354150002942	-0.13194914147914477	-0.03703559997911535	0.3718987080181624	0.41575962492634816	0.043860916908185776	0.00682531692907043	0.10946813437683528	0.9128311949320713
MA0140.2.GATA1::TAL1	114	-0.07251913741699652	-0.09046498767312397	-0.017945850256127452	0.3987543846634424	0.3531118239571264	-0.04564256070631595	-0.0635884109624434	-0.43722624807779925	0.6619472758031464
MA1421.1.TCF7L1	812	0.3257077057884774	0.16473861771468096	-0.16096908807379645	0.4540077199465487	0.34924661137035573	-0.10476110857619297	-0.2657301966499894	-2.00666138528559	0.04478573029114917
MA0768.1.LEF1	990	0.34467195868199324	0.1847720798783764	-0.15989987880361684	0.4263291800889626	0.31159430758888745	-0.11473487250007514	-0.27463475130369197	-2.0757966257168263	0.03791276458964368
MA0463.1.Bcl6	186	0.13368354140716304	0.03754810083012018	-0.09613544057704286	0.34176601002471274	0.3274571050451233	-0.01430890497958942	-0.11044434555663228	-0.8010171876339484	0.4231216956613598
MA0495.2.MAFF	226	0.03646405750708768	0.10735926693714334	0.07089520943005567	0.43248068206080653	0.43097626870824535	-0.0015044133525611847	0.06939079607749449	0.5952284684799277	0.55169076316388
MA0482.1.Gata4	238	-0.03274662867518137	-0.09471130342104606	-0.06196467474586469	0.33642287112630304	0.3008191618161151	-0.035603709310187914	-0.0975683840560526	-0.7010478204117733	0.4832731723996345
MA0731.1.BCL6B	98	0.19963364817349333	0.19367427993713404	-0.005959368236359286	0.4059985107485769	0.4567969793945314	0.0507984686459545	0.04483910040959521	0.4046083365355438	0.6857654297167773
MA1104.1.GATA6	190	0.07228839470703333	0.10023843723423828	0.027950042527204955	0.35507515796967826	0.31070701835794967	-0.044368139611728585	-0.01641809708452363	-0.07099445794432259	0.9434021662823665
MA0036.3.GATA2	220	0.0052267718794514195	0.01849979626166145	0.013273024382210029	0.3206670396919602	0.27749694392492114	-0.04317009576703906	-0.029897071384829034	-0.17564563537637898	0.8605723478130374
MA0769.1.Tcf7	1114	0.2775517004408494	0.1502262146368858	-0.12732548580396363	0.43716000917746295	0.32604571403171884	-0.11111429514574411	-0.23843978094970775	-1.7947777454762874	0.07268911788973834
MA0766.1.GATA5	142	-0.07840742077156107	-0.1354341995320514	-0.05702677876049034	0.3058708582158743	0.24229323538406594	-0.06357762283180834	-0.12060440159229868	-0.8799001800055615	0.37891338720875056
MA0035.3.Gata1	264	-0.0014518810776254394	0.0	0.0014518810776254394	0.3652881848109816	0.31606939362028824	-0.049218791190693334	-0.0477669101130679	-0.31438762135885734	0.7532266566161976
MA0511.2.RUNX2	440	0.030489502630133503	0.06225892972674513	0.031769427096611624	0.449810906361821	0.47757787344557395	0.02776696708375298	0.059536394180364605	0.5187185843858565	0.6039569999715675
MA0523.1.TCF7L2	1272	0.3809168400562444	0.21791701134019476	-0.16299982871604962	0.43599403281855065	0.31304188671231037	-0.12295214610624028	-0.2859519748222899	-2.163663902565644	0.03049015329769446
MA0684.1.RUNX3	454	0.20543797450805296	0.19385117284613002	-0.01158680166192294	0.44850691702109513	0.476538598049886	0.02803168102879089	0.01644487936686795	0.184154717574333	0.8538920820052955
MA0037.3.GATA3	122	-0.09275717985391349	-0.11364493830348654	-0.02088775844957305	0.31021641154719737	0.2454487535947943	-0.06476765795240308	-0.08565541640197613	-0.6085551674892985	0.5428193286014269
MA0508.2.PRDM1	430	0.1472440013815035	0.19253614236942773	0.04529214098792422	0.41269838956928595	0.40936272374824145	-0.003335665821044498	0.041956475166879725	0.3822275441232674	0.7022925928615027
MA0089.1.MAFG::NFE2L1	660	-0.02555310696620712	-0.1375625875867131	-0.11200948062050599	0.4521331405085227	0.455282296953655	0.003149156445132306	-0.10886032417537368	-0.7887187961589748	0.4302763796403216
MA0493.1.Klf1	626	-0.0036737693721383934	0.015503638548111365	0.01917740792024976	0.45071349507655906	0.5246494457401644	0.07393595066360531	0.09311335858385507	0.7794111846633053	0.4357375373825654
MA0742.1.Klf12	282	-0.06634228632310624	-0.06343940733482206	0.0029028789882841743	0.4982056897542845	0.6112608593563695	0.11305516960208506	0.11595804859036923	0.9567780713408673	0.3386792827228562
MA0599.1.KLF5	1254	0.17909363468252554	0.23967347383528934	0.0605798391527638	0.4532024046072446	0.546768183384062	0.09356577877681738	0.15414561792958117	1.2532675523339631	0.21010835290242946
MA0039.3.KLF4	384	-0.3763094268070349	-0.42476895983806695	-0.048459533031032065	0.3908091338848989	0.3865788018164611	-0.004230332068437814	-0.05268986509946988	-0.3526095976230533	0.7243811413484033
MA0117.2.Mafb	240	0.18826057973209445	0.2265039157677773	0.038243336035682834	0.3985631212211544	0.36221551980504335	-0.03634760141611104	0.0018957346195717928	0.07119470336913765	0.9432427968208061
MA0657.1.KLF13	128	0.03111936280351526	0.10502924489616884	0.07390988209265359	0.4664118375769238	0.5506586056237487	0.0842467680468249	0.1581566501394785	1.2844093316809382	0.19899876954375229
