Motif	Num	Protection_Score_WT-Tfh	Protection_Score_WT-Th1	Protection_Diff_WT-Tfh_WT-Th1	TC_WT-Tfh	TC_WT-Th1	TC_Diff_WT-Tfh_WT-Th1	TF_Activity	Z_score	P_values
MA0740.1.KLF14	576	0.25732624713572727	0.2914964512955134	0.03417020415978611	0.6718403413439311	0.8325605000537393	0.16072015870980816	0.19489036286959427	0.8798004396682874	0.37896742645392256
MA0496.2.MAFK	332	-0.07810108596622574	-0.06302472724203846	0.015076358724187278	0.5974146992669432	0.5449871006337305	-0.05242759863321278	-0.0373512399090255	-0.04150526490304783	0.9668930956869772
MA0591.1.Bach1::Mafk	578	0.07697909198825302	0.1047925259005309	0.027813433912277877	0.6103933530619993	0.623858691338623	0.013465338276623773	0.04127877218890165	0.2704210989766732	0.786836309923437
MA0690.1.TBX21	502	0.042206331976105266	0.13406392202414036	0.09185759004803509	0.5052258934019285	0.8312448118284619	0.3260189184265334	0.4178765084745685	1.76438961545893	0.07766640532630534
MA0659.1.MAFG	186	-0.037590865350331445	-0.10302242341024614	-0.0654315580599147	0.5533397077037928	0.5016257844847545	-0.05171392321903834	-0.11714548127895304	-0.35805014267902946	0.720305789193213
MA0002.2.RUNX1	1446	0.14468340608837932	0.21035403103047834	0.06567062494209902	0.560720910465047	0.7891302523135064	0.2284093418484594	0.2940799667905584	1.2732869934691828	0.20291622039340695
MA0741.1.KLF16	1926	0.0898609811097491	0.06484137702874974	-0.02501960408099936	0.6028531882866719	0.6484679401931186	0.045614751906446704	0.020595147825447344	0.18836887022321494	0.8505875008188322
MA0501.1.MAF::NFE2	496	-0.020922559564191725	-0.029498415570051888	-0.008575856005860163	0.6370131979140744	0.5474379330730762	-0.0895752648409982	-0.09815112084685837	-0.28269924769982946	0.7774073929820072
MA1107.1.KLF9	1946	-0.12730900841775047	-0.14940204720371625	-0.022093038785965774	0.5028158962548561	0.6141100832130518	0.1112941869581957	0.08920114817222993	0.4605298385040137	0.645135959070302
MA0140.2.GATA1::TAL1	164	-0.10357117254566832	-0.038710498481216174	0.06486067406445215	0.5485993832726218	0.5394085853939927	-0.009190797878629087	0.05566987618582306	0.3275108109353078	0.7432815675013122
MA1421.1.TCF7L1	926	0.43734927856190187	0.1762298169536189	-0.261119461608283	0.618537874499202	0.34304148963377906	-0.2754963848654229	-0.5366158464737059	-2.0220949810232325	0.0431665404332772
MA0768.1.LEF1	1084	0.47388439337641697	0.1669037043323972	-0.30698068904401976	0.596640370155254	0.29760358410371657	-0.2990367860515374	-0.6060174750955571	-2.2974122178612966	0.021595265449704682
MA0463.1.Bcl6	270	0.21937810374725406	0.0878509318401546	-0.13152717190709945	0.4532102385455588	0.4501940800487065	-0.003016158496852328	-0.13454333040395178	-0.42706765484893927	0.6693300511228331
MA0495.2.MAFF	304	0.029272312611322796	0.0036226124384274526	-0.025649700172895345	0.5801692707012791	0.5052739326619953	-0.07489533803928383	-0.10054503821217918	-0.292195951557169	0.7701368068273536
MA0482.1.Gata4	318	-0.06453359535516272	-0.1412955553342866	-0.07676195997912387	0.4831453245174165	0.46179878611319447	-0.021346538404222015	-0.09810849838334589	-0.28253016378761425	0.7775370209060481
MA0731.1.BCL6B	120	0.2563318667273802	0.21681335443988192	-0.03951851228749825	0.5445767013001714	0.4536770812020169	-0.09089962009815455	-0.1304181323856528	-0.41070293629173904	0.6812903736025382
MA1104.1.GATA6	268	0.08131693299276921	0.08766361642045264	0.006346683427683436	0.511186499868551	0.5215664598632436	0.010379959994692545	0.01672664342237598	0.17302245884787507	0.8626337742498313
MA0036.3.GATA2	292	-0.011195002418867617	-0.04224065352862221	-0.031045651109754595	0.4659674252414602	0.450633137409203	-0.015334287832257154	-0.04637993894201175	-0.0773222409505181	0.938367198151714
MA0769.1.Tcf7	1212	0.38332162997776564	0.15397352789600477	-0.22934810208176087	0.6168630895042546	0.3146786118603561	-0.3021844776438985	-0.5315325797256594	-2.001929590340422	0.045292304664848584
MA0766.1.GATA5	202	-0.14641648613832414	-0.24611219327092848	-0.09969570713260434	0.45436891376022664	0.4903842350344863	0.03601532127425966	-0.06368038585834468	-0.14595335718874294	0.8839582095941422
MA0035.3.Gata1	334	-0.021205703184641496	-0.05209620378519384	-0.030890500600552345	0.5235605125006915	0.44870068123583107	-0.0748598312648604	-0.10575033186541274	-0.3128454246890972	0.7543981024077966
MA0511.2.RUNX2	802	0.039910695447978206	0.05664284286518717	0.016732147417208965	0.579955241713621	0.7676964695498625	0.18774122783624148	0.20447337525345044	0.9178163845747666	0.35871500287451874
MA0523.1.TCF7L2	1368	0.5404119251321071	0.20038929659403715	-0.34002262853806997	0.6256274857817103	0.3050226758316546	-0.32060480995005575	-0.6606274384881257	-2.514050710698278	0.011935327066976305
MA0684.1.RUNX3	856	0.2491685651442938	0.2939018323878073	0.04473326724351351	0.5716176463963231	0.7837761396851698	0.21215849328884673	0.25689176053236024	1.1257608562115409	0.2602667569291378
MA0037.3.GATA3	180	-0.18016648513609557	-0.27794062670448966	-0.09777414156839409	0.4535490559703777	0.5119625223863942	0.05841346641601647	-0.03936067515237762	-0.04947672277501111	0.9605393870107114
MA0508.2.PRDM1	564	0.22253755355533617	0.2173910026880425	-0.005146550867293653	0.5604480216961195	0.5114007987490976	-0.04904722294702191	-0.05419377381431556	-0.10831983378617462	0.9137419900958741
MA0089.1.MAFG::NFE2L1	934	-0.0696098484926682	-0.09762901735561513	-0.028019168862946933	0.590781306903538	0.5671625523301126	-0.023618754573425438	-0.05163792343637237	-0.0981807393902646	0.9217887763039545
MA0493.1.Klf1	1158	-0.0028229194354999244	0.02111251021110423	0.023935429646604153	0.5953883763786724	0.8007537656644163	0.20536538928574388	0.22930081893234805	1.0163072028330948	0.3094831196836809
MA0742.1.Klf12	582	-0.07734157155739167	-0.09758467831192442	-0.020243106754532753	0.6306581917479583	0.9046049975944092	0.2739468058464508	0.25370369909191803	1.1131137716390014	0.26565956973138904
MA0599.1.KLF5	2092	0.24142997981411313	0.3013471734631695	0.0599171936490564	0.6290679309335347	0.7713097568901561	0.14224182595662138	0.20215901960567778	0.9086353031699317	0.36354266510910116
MA0039.3.KLF4	764	-0.46875734968309873	-0.6264577999805379	-0.15770045029743912	0.5465249296347949	0.8036964843502584	0.2571715547154635	0.09947110441802437	0.5012708993722841	0.6161804827523226
MA0117.2.Mafb	334	0.27038507324006494	0.2397984063760346	-0.030586666864030332	0.5370615480272466	0.4945144305455417	-0.042547117481704866	-0.0731337843457352	-0.18345512194499577	0.8544409286128669
MA0657.1.KLF13	230	0.13469633487208063	0.17744315452880358	0.042746819656722945	0.6646440516352358	0.8434467690141274	0.17880271737889164	0.22154953703561459	0.9855577585312986	0.3243501752188408
