Motif	Num	Protection_Score_WT-Tfh	Protection_Score_WT-Th1	Protection_Diff_WT-Tfh_WT-Th1	TC_WT-Tfh	TC_WT-Th1	TC_Diff_WT-Tfh_WT-Th1	TF_Activity	Z_score	P_values
MA0740.1.KLF14	222	0.21555135741027365	0.2886160432044322	0.07306468579415853	0.46807019466104793	0.5618767566068378	0.09380656194578985	0.16687124773994838	2.148648502500888	0.03166227378059844
MA0496.2.MAFK	194	-0.06277145169273465	-0.07483286397484396	-0.012061412282109302	0.4820172337547202	0.512060318531159	0.030043084776438744	0.017981672494329443	0.17119863655026438	0.8640675795440946
MA0482.1.Gata4	184	-0.019965804224346906	-0.0497069164945946	-0.029741112270247692	0.34978687891987326	0.31973133128665904	-0.03005554763321422	-0.05979665990346191	-0.8618001662211956	0.388797493450297
MA0659.1.MAFG	106	0.00924203264724479	0.043141852051912274	0.033899819404667485	0.47686321228492473	0.5510858006154978	0.0742225883305731	0.1081224077352406	1.3683864485564337	0.17119114378621803
MA0002.2.RUNX1	592	0.11542393306994043	0.10649083123528227	-0.008933101834658161	0.4326927745643943	0.449950624259467	0.017257849695072713	0.008324747860414553	0.04294194503020326	0.9657478122727136
MA0741.1.KLF16	920	0.08891438147909145	0.07775581937368736	-0.011158562105404085	0.40967728604757186	0.4192012247079845	0.009523938660412623	-0.001634623444991462	-0.08933163705463186	0.9288183518376387
MA0501.1.MAF::NFE2	296	0.0002955041809266567	-1.249000902703301e-16	-0.0002955041809267816	0.4640845499488005	0.4391582443610006	-0.024926305587799902	-0.025221809768726684	-0.40260057047107706	0.6872420899262941
MA1107.1.KLF9	766	-0.10724307084821083	-0.14285408116033266	-0.03561101031212183	0.4124358468835662	0.4598640269045059	0.04742818002093968	0.011817169708817854	0.08932591183631011	0.9288229017115278
MA0140.2.GATA1::TAL1	94	-0.059006156497819366	-0.13695397517999333	-0.07794781868217396	0.420861170439064	0.39439751322325955	-0.02646365721580446	-0.10441147589797842	-1.4543437459998905	0.1458510277350453
MA0463.1.Bcl6	142	0.14262318799479284	0.01592529285618486	-0.126697895138608	0.3427355286980448	0.31011266950430655	-0.03262285919373825	-0.15932075433234624	-2.183611359937026	0.028990818102058055
MA0591.1.Bach1::Mafk	294	0.03510670078709266	0.1118974942329378	0.07679079344584513	0.4429445772718097	0.4327675909420756	-0.010176986329734072	0.06661380711611106	0.8170975044198903	0.41387270900096673
MA0731.1.BCL6B	70	0.1410441455562787	0.15165681665187525	0.010612671095596549	0.38296314007461496	0.3880182767180079	0.005055136643392966	0.015667807738989514	0.1404674618341927	0.8882906592644014
MA1104.1.GATA6	148	0.09722087552486025	0.1287453918215849	0.03152451629672465	0.3792890472038226	0.3505474832637559	-0.028741563940066717	0.0027829523566579306	-0.03066040596012746	0.9755403677721516
MA0036.3.GATA2	184	0.006655268074782271	0.04970691649459456	0.04305164841981229	0.32460194341582843	0.2882440552365117	-0.03635788817931673	0.006693760240495554	0.021280279026687332	0.983022075334343
MA0766.1.GATA5	108	-0.05183362225438902	-0.056169191352546326	-0.004335569098157306	0.31542471262738053	0.24305656058772238	-0.07236815203965816	-0.07670372113781546	-1.086348230894885	0.2773249560986095
MA0035.3.Gata1	214	0.013161259108634839	0.048844179626197096	0.03568292051756226	0.3765866908338	0.3374907871869307	-0.03909590364686927	-0.003412983129307011	-0.1129505983792277	0.9100697212593966
MA0511.2.RUNX2	350	0.03979850308719812	0.041997272303596456	0.002198769216398333	0.4439428261036258	0.46090062035034624	0.016957794246720448	0.01915656346311878	0.18680273767625935	0.8518153003476805
MA0495.2.MAFF	174	0.05278316059310076	0.08072272645838119	0.02793956586528043	0.4702393129283144	0.4736984800697237	0.003459167141409314	0.031398733006689744	0.3493948901687592	0.7267928689594615
MA0684.1.RUNX3	356	0.206005888447131	0.13763151035822732	-0.06837437808890368	0.44573343744571053	0.4554089766827209	0.009675539237010367	-0.05869883885189331	-0.8472196552103954	0.3968726999241621
MA0037.3.GATA3	90	-0.06025658587072723	-0.0051848484325427435	0.055071737438184484	0.3239433535904964	0.24145812285851853	-0.08248523073197789	-0.027413493293793403	-0.4317090173566282	0.665952912766697
MA0508.2.PRDM1	330	0.1203953680545127	0.18586896047569895	0.06547359242118625	0.4173016745676305	0.4014790275797623	-0.015822646987868227	0.04965094543331802	0.5918083362196132	0.5539789403399803
MA0089.1.MAFG::NFE2L1	512	-0.04448630753737293	-0.16587464321298864	-0.12138833567561572	0.4560613104941092	0.45077334007663833	-0.005287970417470866	-0.12667630609308658	-1.7500500465390583	0.08010967834338
MA0493.1.Klf1	428	-0.009727887167251748	0.01755337705316462	0.02728126422041637	0.4519702870555682	0.4904501918058109	0.03847990475024271	0.06576116897065908	0.8057733456690376	0.42037354955065687
MA0742.1.Klf12	186	-0.06254520749849148	-0.14425586364735832	-0.08171065614886684	0.489848968065436	0.5480913529041996	0.05824238483876365	-0.023468271310103192	-0.37931126774975493	0.7044567333120195
MA0599.1.KLF5	860	0.19017213560251278	0.2430849869768876	0.05291285137437482	0.45200817478479816	0.5156806186423961	0.06367244385759796	0.11658529523197278	1.480784752590555	0.1386639408582106
MA0039.3.KLF4	280	-0.349002257841583	-0.3838084052189762	-0.03480614737739318	0.40339431266810083	0.38215061815436063	-0.021243694513740197	-0.05604984189113338	-0.8120374829440234	0.4167701238702167
MA0117.2.Mafb	198	0.21646427475554492	0.27895341566820864	0.06248914091266372	0.39791467589227925	0.3662562966826488	-0.03165837920963044	0.030830761703033283	0.341851482402121	0.732462663634285
MA0657.1.KLF13	100	0.023771051617692905	0.08262208472798997	0.05885103311029707	0.44847342192585343	0.5367338097865189	0.08826038786066542	0.1471114209709625	1.8862119502367065	0.05926639879505059
