Motif	Num	Protection_Score_DKO	Protection_Score_Bcl6KO	Protection_Diff_DKO_Bcl6KO	TC_DKO	TC_Bcl6KO	TC_Diff_DKO_Bcl6KO	TF_Activity	Z_score	P_values
MA0740.1.KLF14	226	0.14946386949743942	0.19214837777835597	0.04268450828091655	0.5627948735957139	0.7563464472891344	0.19355157369342046	0.23623608197433701	2.064947105838399	0.038928005325916906
MA0496.2.MAFK	108	0.030343065822517643	-0.05337027514468787	-0.08371334096720551	0.4268702512745851	0.3666920843651499	-0.06017816690943523	-0.14389150787664073	-1.1397738902482633	0.25438051411206763
MA0591.1.Bach1::Mafk	168	0.0055732161714827965	0.045409582843694576	0.03983636667221178	0.4806509422042516	0.4608340246008484	-0.019816917603403206	0.02001944906880857	0.24210129912609513	0.8087016715856364
MA0690.1.TBX21	194	0.03603630085313438	0.013981782208918029	-0.022054518644216356	0.6342200278419453	0.7674516070969429	0.13323157925499762	0.11117706061078127	1.0106188165633272	0.3121989063176164
MA0659.1.MAFG	66	0.1072489453799537	-0.13408211370574516	-0.24133105908569885	0.31170603981313716	0.32493079279265746	0.013224752979520304	-0.22810630610617855	-1.8497590091216531	0.06434829128954414
MA0002.2.RUNX1	640	0.1462384057316245	0.13445777480017923	-0.011780630931445268	0.5441629604402478	0.5996646111655626	0.055501650725314766	0.0437210197938695	0.44192084227636547	0.6585464879308345
MA0741.1.KLF16	636	0.05502972616717736	-0.014393980976869346	-0.0694237071440467	0.49169868474390366	0.5924512064882951	0.10075252174439142	0.031328814600344715	0.3374465519806465	0.7357802969387395
MA0501.1.MAF::NFE2	190	-0.044843857278752425	-0.19272782950081663	-0.1478839722220642	0.458527513382911	0.4247438142090138	-0.033783699173897175	-0.18166767139596138	-1.4582513373323596	0.14477127803811632
MA0731.1.BCL6B	60	0.3318014247692316	0.3560111294945645	0.024209704725332903	0.4834837722885354	0.4740365582943931	-0.009447213994142278	0.014762490731190625	0.19778174640243815	0.8432158283176556
MA0140.2.GATA1::TAL1	62	-0.06093947033501489	0.06948441670807452	0.1304238870430894	0.46351239374700026	0.45990710239155785	-0.003605291355442408	0.126818595687647	1.1424870555709425	0.2532516235680409
MA1421.1.TCF7L1	390	0.2771361637026155	0.20058968734758684	-0.07654647635502868	0.4899527070922709	0.4118377482658214	-0.07811495882644948	-0.15466143518147815	-1.2305713305857835	0.21848323337719544
MA0768.1.LEF1	452	0.34013387615056956	0.25606182467258487	-0.08407205147798469	0.5115305584668266	0.4419105564206522	-0.06962000204617441	-0.1536920535241591	-1.2223988173734446	0.22155684627279482
MA0463.1.Bcl6	74	0.24935565609822918	0.2569370492045713	0.007581393106342094	0.5108581190903463	0.5865770886310213	0.07571896954067503	0.08330036264701712	0.7756002552927173	0.43798504960237394
MA0495.2.MAFF	122	0.06124325023062953	-0.1188093347844858	-0.18005258501511534	0.4051843884654108	0.3646265432450185	-0.04055784522039235	-0.2206104302355077	-1.7865639361299355	0.07400799489965404
