Motif	Num	Protection_Score_DKO	Protection_Score_Prdm1KO	Protection_Diff_DKO_Prdm1KO	TC_DKO	TC_Prdm1KO	TC_Diff_DKO_Prdm1KO	TF_Activity	Z_score	P_values
MA0740.1.KLF14	322	0.08291722498678625	0.05145482265431528	-0.03146240233247097	0.32426880872678937	0.3479470234447694	0.02367821471798004	-0.007784187614490928	-0.16609257730258792	0.8680840954784586
MA0496.2.MAFK	230	0.04333227263354406	0.05128330657880091	0.007951033945256848	0.31853257553912584	0.34540887378946844	0.0268762982503426	0.03482733219559945	0.6767536814077635	0.49856225062602155
MA0591.1.Bach1::Mafk	272	0.07885836380001537	0.016160705854664163	-0.0626976579453512	0.301686558936457	0.3212505044464265	0.019563945509969483	-0.04313371243538172	-0.8652982117240399	0.3868751320975692
MA0690.1.TBX21	598	0.0454095164721642	0.0771822339814731	0.0317727175093089	0.38434069443401514	0.33028069410571015	-0.05406000032830499	-0.02228728281899609	-0.45296053196170827	0.6505771618368014
MA0659.1.MAFG	134	0.1169001235598964	0.10677643683198088	-0.010123686727915526	0.36740808773988687	0.4105215934591576	0.04311350571927075	0.032989818991355224	0.6404080843384617	0.5219073283975384
MA0002.2.RUNX1	1536	0.10376048095454057	0.11318386022274454	0.009423379268203969	0.37099249494551517	0.337284740430889	-0.033707754514626154	-0.024284375246422185	-0.49246257010202044	0.6223923759885801
MA0741.1.KLF16	1094	0.03125152020828725	-0.004500180467609561	-0.035751700675896815	0.30741189199882885	0.31881706161482826	0.011405169615999411	-0.024346531059897404	-0.4936919980848328	0.6215237173030141
MA0501.1.MAF::NFE2	232	0.05803429370563932	0.0435781792356807	-0.01445611446995862	0.3086641166596853	0.3309313484875076	0.02226723182782231	0.0078111173578636894	0.14237904041904603	0.8867806170377732
MA0731.1.BCL6B	92	0.1413008890224256	0.26756507780243993	0.12626418878001433	0.33873816384669597	0.35445102018665603	0.015712856339960057	0.1419770451199744	2.796150855286835	0.005171525498296653
MA0140.2.GATA1::TAL1	94	-0.052877303902009266	-0.14248928736537933	-0.08961198346337007	0.32117572147290147	0.32143739770528545	0.0002616762323839894	-0.08935030723098608	-1.7794520411911425	0.07516568094182877
MA1421.1.TCF7L1	304	0.16327351530581752	0.1619472839330557	-0.0013262313727618047	0.2899225885162032	0.3080961390432769	0.0181735505270737	0.016847319154311896	0.3211130755117027	0.7481247017864018
MA0768.1.LEF1	270	0.34149957718340596	0.36956541566310563	0.02806583847969968	0.3710164060075182	0.3776093410336323	0.006592935026114133	0.03465877350581381	0.6734196285109856	0.5006803645823727
MA0463.1.Bcl6	134	0.17462259120980392	0.15543964336169308	-0.019182947848110837	0.3098176217186421	0.2942169428433405	-0.015600678875301588	-0.034783626723412425	-0.7001353981560168	0.4838427512398159
MA0495.2.MAFF	200	0.0848229236801624	0.024615987157824468	-0.060206936522337925	0.33123911405624995	0.3466751524726943	0.015436038416444364	-0.04477089810589356	-0.8976813753228736	0.369355441567221
MA0482.1.Gata4	230	-0.006217239116986795	0.03344563472530506	0.039662873842291856	0.31243857629527133	0.29741970753618613	-0.015018868759085202	0.024644005083206653	0.4753297660872987	0.6345519460506865
MA1107.1.KLF9	1552	-0.1237566355980565	-0.17645158320283347	-0.05269494760477697	0.28038939943451363	0.28291098628869304	0.002521586854179414	-0.050173360750597557	-1.0045408689106368	0.3151179824783238
MA1104.1.GATA6	194	0.08934489202792577	0.12953000115264166	0.04018510912471589	0.3280573349301972	0.3147697140472247	-0.013287620882972473	0.026897488241743414	0.5199031551075545	0.6031310762333015
MA0036.3.GATA2	214	-0.024905932401522966	0.03738409264622877	0.06229002504775174	0.30341116622651154	0.27788337691690684	-0.025527789309604698	0.03676223573814704	0.7150256374203595	0.47459320167007113
MA0769.1.Tcf7	308	0.17688469023669212	0.19889688560963542	0.0220121953729433	0.32657758966859773	0.33744859740163435	0.01087100773303662	0.03288320310597992	0.6382992461531974	0.5232789026313207
MA0766.1.GATA5	176	-0.14033747387000023	-0.18981483603841925	-0.049477362168419026	0.3117122237990596	0.3043663037649045	-0.007345920034155129	-0.056823282202574155	-1.136074816573047	0.2559252536753468
MA0035.3.Gata1	226	-0.0023008286354095023	0.0258685705751474	0.028169399210556903	0.31267050192774226	0.2940848023279918	-0.018585699599750483	0.00958369961080642	0.1774403179047499	0.8591625406264833
MA0511.2.RUNX2	718	0.02806337990891067	0.0787463029291478	0.050682923020237136	0.34974553005429837	0.3384885725398315	-0.01125695751446687	0.039425965505770266	0.7677136119132334	0.44265734749371444
MA0523.1.TCF7L2	300	0.3219921181846419	0.34714853684111446	0.025156418656472557	0.3720318915141969	0.3711046548793237	-0.0009272366348732075	0.02422918202159935	0.4671246594151894	0.6404106924015631
MA0684.1.RUNX3	778	0.14833969937532826	0.18105160505969156	0.0327119056843633	0.3555364591918856	0.3416839426601147	-0.013852516531770886	0.018859389152592415	0.3609113666280993	0.718165706154646
MA0037.3.GATA3	166	-0.14543533844304776	-0.2065455032605754	-0.06111016481752765	0.31499010467651073	0.30896759584993333	-0.0060225088265774	-0.06713267364410505	-1.339992255913411	0.18024786262281434
MA0508.2.PRDM1	294	0.24073484796413303	0.1755959023446474	-0.06513894561948563	0.3334533897924815	0.3331031314163172	-0.0003502583761643141	-0.06548920399564995	-1.3074847966470464	0.1910481150165826
MA0089.1.MAFG::NFE2L1	580	-0.020620184908376162	-0.07002823932829375	-0.04940805441991758	0.3447156998813309	0.35196399851986643	0.007248298638535544	-0.042159755781382036	-0.8460335686033948	0.3975340179960336
MA0493.1.Klf1	976	-0.03729416906985348	-0.05485632384043861	-0.017562154770585134	0.32298012247281116	0.31700848970707285	-0.005971632765738311	-0.023533787536323444	-0.4776161143522566	0.6329234594002193
MA0742.1.Klf12	476	-0.08524701293903972	-0.10296678301686044	-0.017719770077820718	0.32709170420759653	0.32133738996177424	-0.0057543142458222896	-0.023474084323643007	-0.47643519826043534	0.6337643635059257
MA0599.1.KLF5	1214	0.0960163207448378	0.08561298846763052	-0.010403332277207286	0.30691995635431707	0.3191731948817	0.012253238527382915	0.0018499062501756286	0.024467628155649093	0.9804796049702268
MA0039.3.KLF4	802	-0.28803534340327025	-0.25897430379569086	0.029061039607579386	0.33056284945620695	0.3187251782542832	-0.01183767120192375	0.017223368405655637	0.32855124495504756	0.7424949047271749
MA0117.2.Mafb	166	0.11604316165280934	0.2662463014058234	0.15020313975301405	0.2761199701950056	0.2722556111354973	-0.0038643590595083266	0.14633878069350573	2.882425001949968	0.0039462706559194715
MA0657.1.KLF13	146	0.01571274994769912	-0.0024794507612634683	-0.01819220070896259	0.3207347195152948	0.3308711875160462	0.010136468000751409	-0.00805573270821118	-0.17146367805969046	0.8638591881706411
