Motif	Num	Protection_Score_DKO	Protection_Score_Bcl6KO	Protection_Diff_DKO_Bcl6KO	TC_DKO	TC_Bcl6KO	TC_Diff_DKO_Bcl6KO	TF_Activity	Z_score	P_values
MA0740.1.KLF14	378	0.18448892975904568	0.23437599374652535	0.04988706398747966	0.6724977833567491	0.7242084121741164	0.05171062881736721	0.10159769280484687	1.015335018098193	0.30994615726838703
MA0496.2.MAFK	208	0.03523704138821277	-0.010106562358679917	-0.04534360374689269	0.502552292731981	0.5383826852087346	0.03583039247675357	-0.00951321127013912	0.3546745943334337	0.7228333859377154
MA0591.1.Bach1::Mafk	296	0.0710182841878274	0.07875509451893947	0.007736810331112079	0.57260960282032	0.5776171335494207	0.005007530729100651	0.01274434106021273	0.48701699652118596	0.6262462861995608
MA0690.1.TBX21	350	0.09557627987964887	0.06756958834088699	-0.028006691538761883	0.6610922275656843	0.7750691680421474	0.11397694047646312	0.08597024893770124	0.9224149417692243	0.3563121789129108
MA0659.1.MAFG	122	0.1421034783852536	0.055246446204946766	-0.08685703218030685	0.42623341430026634	0.5208027560372763	0.09456934173700998	0.0077123095567031286	0.4570967641805088	0.6476014959894423
MA0002.2.RUNX1	1104	0.1600987315247079	0.13816879137640675	-0.021929940148301158	0.6249696491707649	0.6333102692122011	0.008340620041436209	-0.01358932010686495	0.33043823505077335	0.7410688550744927
MA0741.1.KLF16	1212	0.05219268704630409	0.08917290144492504	0.03698021439862095	0.5940094810276932	0.6324467107777068	0.03843722975001351	0.07541744414863447	0.8596684404974272	0.38997183625789433
MA0501.1.MAF::NFE2	306	-0.007106630195942185	-0.04913148171845602	-0.04202485152251384	0.5575223558796278	0.514447037102017	-0.04307531877761084	-0.08510017030012468	-0.09476205456772463	0.9245038272612096
MA0731.1.BCL6B	82	0.43057945696328903	0.29381440661948327	-0.13676505034380576	0.5338243619003336	0.37602601305955735	-0.1577983488407762	-0.29456339918458196	-1.3402209652840693	0.18017351751591892
MA0140.2.GATA1::TAL1	92	-0.07678250450833127	0.05746007192671348	0.13424257643504475	0.5542487735959299	0.538417564972186	-0.015831208623743986	0.11841136781130077	1.1153083712743148	0.26471829933314917
MA1421.1.TCF7L1	512	0.36878767180164074	0.21121495077083122	-0.15757272103080952	0.5975440148506177	0.3924940642197086	-0.20504995063090908	-0.3626226716617186	-1.7448983294923668	0.08100256821096884
MA0768.1.LEF1	560	0.4075271705040907	0.2005972153870092	-0.2069299551170815	0.6103640146083692	0.36098416835744856	-0.24937984625092063	-0.45630980136800214	-2.3019577767927473	0.021337553426534837
MA0463.1.Bcl6	128	0.26631071664553485	0.28140459567448883	0.015093879028953983	0.5511676259921054	0.5502308786540794	-0.0009367473380260671	0.014157131690927915	0.4954173858848551	0.6203055247835003
MA0495.2.MAFF	198	0.07730793322747384	0.015527354896517132	-0.06178057833095671	0.49777956514608607	0.492495846333116	-0.005283718812970073	-0.06706429714392678	0.012478433677241996	0.9900439088059254
MA0482.1.Gata4	210	-0.1248398037753839	-0.1801855689090329	-0.055345765133649	0.5587905919752505	0.42076886634382377	-0.13802172563142673	-0.19336749076507573	-0.7385146584523724	0.46020176291454207
MA1107.1.KLF9	1116	-0.23188246590953265	-0.2290413278624983	0.0028411380470343417	0.5319737186380243	0.5773920001195209	0.045418281481496514	0.048259419528530856	0.6981880511197774	0.4850595980851462
MA1104.1.GATA6	176	-0.04004209248660606	0.0067185670225313	0.04676065950913736	0.5508939966742363	0.44442606112872524	-0.1064679355455111	-0.059707276036373734	0.056222949330557624	0.9551641991538645
MA0036.3.GATA2	188	-0.10526128959372638	-0.1132150017413804	-0.007953712147654016	0.5566110927459532	0.4406116003443778	-0.11599949240157542	-0.12395320454922944	-0.32578044367413594	0.7445904759291493
MA0769.1.Tcf7	624	0.3230472815380949	0.1519429772787872	-0.17110430425930773	0.5875278284700575	0.3578805920939628	-0.2296472363760947	-0.4007515406354024	-1.9716108645359545	0.048654045980320665
MA0766.1.GATA5	160	-0.161587004080235	-0.18159326866613476	-0.02000626458589977	0.6094547557409046	0.5131940868371117	-0.09626066890379292	-0.11626693348969269	-0.28007822265776006	0.7794174921382677
MA0035.3.Gata1	204	-0.04560087709062906	-0.06607908271572054	-0.020478205625091478	0.547559622711207	0.40526063471635904	-0.14229898799484791	-0.1627771936199394	-0.5566261314599489	0.5777828959971463
