Motif	Num	Protection_Score_DKO	Protection_Score_Prdm1KO	Protection_Diff_DKO_Prdm1KO	TC_DKO	TC_Prdm1KO	TC_Diff_DKO_Prdm1KO	TF_Activity	Z_score	P_values
MA0740.1.KLF14	802	0.15540747389302084	0.2123669787342929	0.056959504841272046	0.5798122427563949	0.6553815648906651	0.07556932213427026	0.1325288269755423	1.0614910636509873	0.2884667919654339
MA0496.2.MAFK	490	0.031858754380978835	-0.028583314680028456	-0.06044206906100729	0.4949928359248784	0.5681865857264798	0.07319374980160143	0.012751680740594136	-0.003236277935447539	0.9974178283082339
MA0591.1.Bach1::Mafk	658	0.04456616304330093	0.03736190901284063	-0.007204254030460301	0.5063568043593194	0.6190751383543925	0.11271833399507314	0.10551407996461284	0.8213505971870724	0.4114465949897178
MA0690.1.TBX21	834	0.10550130347658006	0.0823614309766727	-0.023139872499907357	0.6336301836046736	0.4201836711451104	-0.2134465124595632	-0.23658638495947054	-2.21966123206141	0.02644177234826882
MA0659.1.MAFG	234	0.1520531459092184	0.030447443898290773	-0.12160570201092763	0.5242584535023822	0.5509165703648082	0.02665811686242603	-0.0949475851485016	-0.9606004886002812	0.33675308292876927
MA0002.2.RUNX1	2350	0.16545970413576755	0.13265238706734675	-0.0328073170684208	0.6208794790797391	0.4524016915221902	-0.16847778755754889	-0.20128510462596969	-1.9058598137978726	0.05666839608721313
MA0741.1.KLF16	2438	0.04565336456339146	0.039654111511835136	-0.005999253051556325	0.5326869240725708	0.5604674923169377	0.02778056824436692	0.021781315192810596	0.07703027530958667	0.9385994603001055
MA0501.1.MAF::NFE2	602	0.05260880083902248	0.07647264979105728	0.023863848952034798	0.49556191407622363	0.6077089220467001	0.1121470079704765	0.1360108569225113	1.092443650227799	0.2746381457691742
MA0731.1.BCL6B	160	0.25373868723600856	0.2791650012424576	0.025426314006449013	0.49285052293618425	0.44804902973482735	-0.0448014932013569	-0.019375179194907888	-0.28881952355351853	0.7727194908749007
MA0140.2.GATA1::TAL1	180	0.005962868467027999	-0.014328208893313574	-0.020291077360341574	0.5274499290883709	0.5025325658491737	-0.024917363239197132	-0.045208440599538706	-0.5184574854223629	0.6041391155216596
