Motif	Num	Protection_Score_DKO	Protection_Score_Bcl6KO	Protection_Diff_DKO_Bcl6KO	TC_DKO	TC_Bcl6KO	TC_Diff_DKO_Bcl6KO	TF_Activity	Z_score	P_values
MA0740.1.KLF14	530	0.0872153258593989	0.14057260322908027	0.05335727736968138	0.2969596848343513	0.3776719328610981	0.08071224802674681	0.1340695253964282	1.8786740320915647	0.06028901566192478
MA0496.2.MAFK	270	0.005118193204162649	-0.07544068514611224	-0.08055887835027489	0.2533638845253241	0.25573148736754986	0.002367602842225758	-0.07819127550804914	-0.9103090964341912	0.3626595226424806
MA0591.1.Bach1::Mafk	380	0.01255040925587414	0.02124959900215221	0.00869918974627807	0.2893606269801551	0.2874222860671803	-0.0019383409129747897	0.00676084883330328	0.20591227138717355	0.8368594396728976
MA0690.1.TBX21	324	0.06016121836471941	-0.029338044223488118	-0.08949926258820753	0.36509966237575	0.37537665521328056	0.010276992837530585	-0.07922226975067695	-0.9238557594828725	0.35556141946990394
MA0659.1.MAFG	146	0.04169648457854116	-0.0020927039372722767	-0.04378918851581343	0.18676239030460018	0.1981093060617775	0.011346915757177334	-0.0324422727586361	-0.30919388217279076	0.7571740473769126
MA0002.2.RUNX1	1186	0.09945793686864243	0.1277784555830611	0.02832051871441868	0.34668809315745663	0.36520720512836957	0.018519111970912938	0.04683963068533162	0.7325240900595936	0.4638487445779368
MA0741.1.KLF16	1544	0.011955594065600296	0.025527192975768418	0.013571598910168122	0.2859792381156418	0.3416436194141703	0.05566438129852852	0.06923598020869665	1.0267990607327744	0.30451509176217184
MA0501.1.MAF::NFE2	384	-0.033606181647163336	-0.10229958979076624	-0.0686934081436029	0.2930734508723273	0.2841288606769349	-0.008944590195392399	-0.0776379983389953	-0.9030393571167369	0.3665050071792133
MA0731.1.BCL6B	114	0.26054403528738895	0.227811016329379	-0.03273301895800995	0.3126278770522303	0.2974361223430891	-0.015191754709141192	-0.047924773667151144	-0.5126249143616565	0.608213721911832
MA0140.2.GATA1::TAL1	108	0.00570448778172928	0.08653490354995252	0.08083041576822325	0.3110660304583438	0.3156759816974622	0.004609951239118393	0.08544036700734164	1.239715252497568	0.21508073360136826
MA1421.1.TCF7L1	666	0.217303141444549	0.12052900618245593	-0.09677413526209305	0.34379572518512097	0.2839705841455498	-0.05982514103957115	-0.1565992763016642	-1.9405444975209767	0.052313551854241
MA0768.1.LEF1	716	0.26186211009011334	0.16398414691227486	-0.09787796317783848	0.36371680196588463	0.2989824882664862	-0.06473431369939842	-0.1626122768772369	-2.0195518181643908	0.043429897209797334
MA0463.1.Bcl6	156	0.13169265728057372	0.17024373548874921	0.03855107820817549	0.2928287106486491	0.32289994201190547	0.030071231363256345	0.06862230957143184	1.0187357864658813	0.3083284181706959
MA0482.1.Gata4	268	-0.056665997658655966	-0.0467422603302686	0.009923737328387368	0.32408117082003585	0.2924541422974696	-0.03162702852256627	-0.0217032911941789	-0.16808992763575456	0.866512533192448
MA1107.1.KLF9	1550	-0.10367860539359319	-0.11301501348985357	-0.009336408096260379	0.2451095755279396	0.2689419002982505	0.023832324770310886	0.014495916674050507	0.30754655154592286	0.7584273956963665
MA1104.1.GATA6	238	0.025670195017781894	0.06846717643512719	0.042796981417345295	0.30930049186889047	0.291304163569401	-0.017996328299489495	0.0248006531178558	0.44294477845929	0.6578056775481986
MA0036.3.GATA2	242	-0.03299999037203296	-0.022725727054345456	0.010274263317687504	0.3267255302149074	0.31018623944352197	-0.01653929077138544	-0.006265027453697936	0.03475985396527264	0.9722712331663818
MA0769.1.Tcf7	810	0.19718512765511031	0.11178937889833024	-0.08539574875678008	0.34847327464732775	0.28108640465551515	-0.06738686999181259	-0.15278261874859267	-1.8903958432356889	0.05870503894319242
