Motif	Num	Protection_Score_WT-Tfh	Protection_Score_WT-Th1	Protection_Diff_WT-Tfh_WT-Th1	TC_WT-Tfh	TC_WT-Th1	TC_Diff_WT-Tfh_WT-Th1	TF_Activity	Z_score	P_values
MA0740.1.KLF14	11174	0.11085020536305772	0.13622716906596188	0.025376963702904168	0.8627203840188165	0.9792738053927239	0.11655342137390745	0.1419303850768116	1.402575308198379	0.1607435191429244
MA0496.2.MAFK	3420	0.040047881882043945	0.049944093879678755	0.00989621199763481	0.3459029178166539	0.3371440544368755	-0.008758863379778381	0.001137348617856429	-0.056791477296467004	0.9547113031143565
MA0591.1.Bach1::Mafk	5040	0.03712339450074721	0.041350297534035366	0.004226903033288154	0.41310701469382455	0.4244949196528344	0.011387904959009876	0.01561480799229803	0.0932722181872965	0.9256873025226318
MA0690.1.TBX21	4114	-0.0683608022144167	-0.08948404139101127	-0.02112323917659456	0.37665124973456116	0.4527245241395391	0.07607327440497796	0.054950035228383404	0.5009949690562299	0.616374663592723
MA0659.1.MAFG	2348	0.02607277261489656	0.034660951678590096	0.008588179063693538	0.28691332307423295	0.28076048937287945	-0.0061528337013534995	0.0024353453623400384	-0.043337308083119266	0.9654326515967383
MA0002.2.RUNX1	10508	0.10553498319716575	0.12599075878956112	0.020455775592395364	0.42395219499539805	0.49050509462881253	0.06655289963341449	0.08700867522580985	0.8332934660349485	0.4046792404303873
MA0741.1.KLF16	29254	0.16659710256952953	0.17253544314820535	0.005938340578675816	0.6949366378187898	0.7724578031293527	0.07752116531056297	0.08345950588923878	0.7965051420087204	0.4257384879940429
MA0501.1.MAF::NFE2	4060	0.030275699751989474	0.023808315594687338	-0.006467384157302136	0.4217675312695893	0.4111541397068979	-0.010613391562691421	-0.017080775719993557	-0.24562841285346335	0.8059698926510968
MA0731.1.BCL6B	1732	0.1426790099211328	0.144447680268814	0.0017686703476811894	0.3288302148403972	0.3166876188138683	-0.012142596026528896	-0.010373925678847706	-0.1761096750556861	0.8602077801275865
MA0140.2.GATA1::TAL1	1588	-0.09920593753426853	-0.10770990517511894	-0.008503967640850416	0.32256398072378895	0.31453360690471693	-0.008030373819072012	-0.016534341459922428	-0.2399644394804852	0.8103578244184543
MA1421.1.TCF7L1	5512	0.21776917091581788	0.1442105840565559	-0.07355858685926198	0.37641918147614173	0.29474831768196885	-0.08167086379417288	-0.15522945065343485	-1.677585509089278	0.09342804365260793
MA0768.1.LEF1	5542	0.2777597114687332	0.15249713899586972	-0.12526257247286346	0.37653341814554897	0.2650512715542019	-0.11148214659134709	-0.23674471906421055	-2.522518456210306	0.011651783563271944
MA0463.1.Bcl6	2964	0.0931311095385602	0.08524699097417297	-0.007884118564387227	0.32404148856465337	0.3260148490029037	0.0019733604382503045	-0.005910758126136922	-0.12984745464805067	0.8966871173216028
MA0482.1.Gata4	2722	-0.014030595044144731	-0.014561694025939067	-0.0005310989817943357	0.3278555236527916	0.3216285275729236	-0.006226996079867986	-0.0067580950616623215	-0.13863038462050886	0.8897422316842207
MA1107.1.KLF9	40114	-0.01842429044681883	-0.022945167945959695	-0.004520877499140864	0.31158182007268775	0.3169636152137506	0.005381795141062851	0.000860917641921987	-0.05965677656770088	0.9524289976872401
MA1104.1.GATA6	2448	0.027501785655204072	0.03114935934445002	0.003647573689245946	0.32753629918601135	0.31735271695311973	-0.01018358223289162	-0.006536008543645673	-0.1363283837826039	0.8915616863363094
MA0036.3.GATA2	2482	0.013250175385162358	0.01642172887852186	0.0031715534933595014	0.3333338412371241	0.3260682894205463	-0.007265551816577842	-0.004093998323218341	-0.11101613329662524	0.9116035532932844
MA0769.1.Tcf7	6602	0.20705226015443437	0.1258267849982723	-0.08122547515616207	0.3723277030206589	0.2750824975896453	-0.09724520543101356	-0.17847068058717563	-1.918488609643102	0.05504908503450105
MA0523.1.TCF7L2	6298	0.31201495091783316	0.16413972650401165	-0.1478752244138215	0.40916857260907424	0.2880903122061026	-0.12107826040297165	-0.26895348481679315	-2.8563730567168157	0.0042851131944525046
MA0766.1.GATA5	2080	-0.180817365236553	-0.15733738511823658	0.023479980118316424	0.3211982247750051	0.3243100886299085	0.0031118638549034183	0.026591843973219842	0.20705285760414177	0.835968578410486
MA0035.3.Gata1	2828	0.01713095670376993	0.009983014534455976	-0.007147942169313954	0.3339028096211503	0.3154603209475143	-0.018442488673636015	-0.02559043084294997	-0.333833826663677	0.7385049563113473
MA0511.2.RUNX2	4610	0.19378947331573798	0.21413968445528603	0.020350211139548047	0.5178989400166547	0.6031671184043503	0.08526817838769563	0.10561838952724367	1.0261893621823286	0.30480233463955286
MA0495.2.MAFF	2666	0.03168243433645674	0.05322869172635489	0.021546257389898148	0.363896769372876	0.3534960902082861	-0.010400679164589921	0.011145578225308227	0.046947160906560946	0.962555340539833
