Motif	Num	Protection_Score_WT	Protection_Score_KO	Protection_Diff_WT_KO	TC_WT	TC_KO	TC_Diff_WT_KO	TF_Activity	Z_score	P_values
MA0740.1.KLF14	2720	0.1049539415472205	0.1103782744380373	0.005424332890816799	0.34851933771145494	0.3686769642694897	0.02015762655803477	0.02558195944885157	1.0176808348684743	0.3088296580225439
MA0496.2.MAFK	620	-0.02661042813874446	-0.016402090235711646	0.010208337903032813	0.19428265644154386	0.1954191893797645	0.0011365329382206357	0.011344870841253449	0.34888141537513306	0.7271783379898746
MA0482.1.Gata4	482	-0.054676016948976364	-0.05358923589875249	0.0010867810502238756	0.18612609540329034	0.17682449076911208	-0.009301604634178257	-0.008214823583954381	-0.5699519667578358	0.5687102770191419
MA0659.1.MAFG	412	0.02888000525737393	0.0273978604374193	-0.0014821448199546332	0.20157660235197325	0.2032762177799319	0.0016996154279586562	0.00021747060800402299	-0.1738377318875737	0.8619929900768064
MA0002.2.RUNX1	2190	0.0473266331673047	0.035569318240840975	-0.011757314926463723	0.2112612126914034	0.20434394920662316	-0.0069172634847802505	-0.018674578411243974	-1.0613078997960395	0.28854999679152815
MA0741.1.KLF16	6596	0.027967992902644935	0.03493575593383254	0.006967763031187603	0.29474987829387694	0.30633498815767407	0.011585109863797127	0.01855287289498473	0.6874834794705657	0.49177810787874976
MA0501.1.MAF::NFE2	718	-0.019369652261755625	0.01193769321174568	0.03130734547350131	0.1953185495420504	0.2012111570976993	0.005892607555648882	0.03719995302915019	1.5634460243914428	0.11794772191556718
MA0731.1.BCL6B	262	0.04410072091696016	0.06355809966338277	0.019457378746422616	0.18672432898883115	0.18727806465698996	0.0005537356681588057	0.02001111441458142	0.7559856226170842	0.44965781585438025
MA0140.2.GATA1::TAL1	268	-0.032375512899268356	-0.031695347329939824	0.0006801655693285322	0.18430335692864366	0.17968990838687668	-0.004613448541766985	-0.003933282972438452	-0.36882293297554863	0.7122597098869734
MA0463.1.Bcl6	512	0.056436381856754265	0.04766857474753694	-0.008767807109217325	0.1742516940051237	0.17608057757679782	0.001828883571674128	-0.006938923537543197	-0.5100154703370773	0.6100406235709209
MA0591.1.Bach1::Mafk	874	-0.02410964968438464	0.008144745036955234	0.032254394721339875	0.2162886178782811	0.2207713839049334	0.004482766026652291	0.036737160747992166	1.5417059609897652	0.12314506273832057
MA1107.1.KLF9	5114	-0.05768589627261104	-0.0644612195777757	-0.006775323305164664	0.2143010590535917	0.21587509952152054	0.0015740404679288333	-0.005201282837235831	-0.4283883116051047	0.6683684330015252
MA1104.1.GATA6	398	-0.04612037330579403	-0.03704894251734869	0.009071430788445335	0.18519993368880625	0.17649213775872716	-0.008707795930079087	0.0003636348583662477	-0.16697154115945215	0.8673924414089649
MA0036.3.GATA2	422	-0.05173085270573896	-0.06024464423069438	-0.008513791524955419	0.1889684633689016	0.17873000557872543	-0.01023845779017618	-0.0187522493151316	-1.0649565569662873	0.2868955894325721
MA0766.1.GATA5	328	-0.10364601189928596	-0.12755911291326966	-0.023913101013983695	0.18392029859574396	0.17394341037662253	-0.009976888219121433	-0.03388998923310513	-1.7760648424186087	0.0757222301991084
MA0035.3.Gata1	498	-0.045020946162445986	-0.04329097872654494	0.0017299674359010433	0.1816634669712736	0.17266952934971969	-0.008993937621553927	-0.0072639701856528835	-0.5252848147624535	0.5993852120524016
MA0511.2.RUNX2	1208	0.02442099946507728	0.03619865278841655	0.011777653323339271	0.22834482451217528	0.2189369583741271	-0.009407866138048171	0.0023697871852911	-0.0727308190116315	0.94202032346166
MA0495.2.MAFF	536	-0.013576131742426601	0.017265036027963632	0.030841167770390233	0.18910776903076695	0.1894727030761137	0.00036493404534673757	0.03120610181573697	1.281879734924027	0.19988483786304212
MA0684.1.RUNX3	1288	0.09602784174291656	0.08035779060270322	-0.015670051140213345	0.22592382725189536	0.2152100279454344	-0.010713799306460964	-0.02638385044667431	-1.4234575502000133	0.1546035594779441
MA0037.3.GATA3	284	-0.1177252687828231	-0.14425258837081606	-0.026527319587992954	0.18378202581701328	0.17603130689810242	-0.007750718918910854	-0.03427803850690381	-1.7942937890947475	0.07276628892076656
MA0508.2.PRDM1	886	0.08977682900081968	0.06351027566062609	-0.026266553340193594	0.19287478118172777	0.1935595135648237	0.0006847323830959373	-0.025581820957097656	-1.385781528660108	0.16581362429903268
MA0089.1.MAFG::NFE2L1	1570	-0.023800882366133848	-0.025649943915107755	-0.001849061548973907	0.21244776807838409	0.21485897075949645	0.002411202681112362	0.0005621411321384551	-0.1576465390945085	0.8747353291787154
MA0657.1.KLF13	700	0.04726701548005952	0.06152851328757697	0.014261497807517447	0.3007322994152983	0.3189554820640609	0.018223182648762604	0.03248468045628005	1.3419420605961054	0.17961478262193442
