Motif	Num	Protection_Score_DKO	Protection_Score_Prdm1KO	Protection_Diff_DKO_Prdm1KO	TC_DKO	TC_Prdm1KO	TC_Diff_DKO_Prdm1KO	TF_Activity	Z_score	P_values
MA0740.1.KLF14	214	0.13961585517264516	0.12106312309809147	-0.018552732074553685	0.6642918922716218	0.7605089436462764	0.09621705137465464	0.07766431930010095	0.13428578096149035	0.8931765965513461
MA0496.2.MAFK	194	0.06951806076215236	-0.0733271637302818	-0.14284522449243414	0.5882897683538801	0.7764360087056726	0.1881462403517925	0.04530101585935836	-0.022605795914991414	0.9819647205386393
MA0591.1.Bach1::Mafk	234	0.09686146755015455	0.1316781925456468	0.03481672499549225	0.5753237658054224	0.8338710265795316	0.25854726077410917	0.29336398576960143	1.1799596524837541	0.23801626255828912
MA0690.1.TBX21	348	0.15557091807832396	0.08985747702020833	-0.06571344105811563	0.800883990703379	0.49310167803313437	-0.30778231267024464	-0.3734957537283603	-2.0528585385530014	0.04008629918051961
MA0659.1.MAFG	92	0.24784591976598566	-0.0839988079464927	-0.33184472771247836	0.6280438642823745	0.7596111106670377	0.13156724638466322	-0.20027748132781514	-1.213126959528573	0.22508128404134276
MA0002.2.RUNX1	942	0.1905168073762411	0.16750251882171552	-0.023014288554525586	0.7297961140526251	0.5017471187450421	-0.22804899530758305	-0.25106328386210863	-1.4593275569778457	0.14447497425344233
MA0741.1.KLF16	718	0.09684200591002395	0.09317291797332627	-0.003669087936697679	0.5956565064918565	0.5800056418303258	-0.01565086466153076	-0.01931995259822844	-0.33587683325392725	0.7369637475961839
MA0501.1.MAF::NFE2	194	0.05107449362117362	0.08068819174953784	0.029613698128364223	0.5662197995118279	0.8182979038775984	0.2520781043657705	0.2816918024941347	1.1233749702978848	0.26127827548464433
MA0731.1.BCL6B	52	0.24384080509296113	0.32162574569638613	0.077784940603425	0.6964550085263841	0.5612779130293759	-0.13517709549700818	-0.05739215489358318	-0.5204441430841983	0.6027540497697299
MA0140.2.GATA1::TAL1	60	0.04249948672644197	-0.022616009163234696	-0.06511549588967666	0.6604280894709662	0.7433128344983144	0.08288474502734822	0.017769249137671556	-0.15607493645158477	0.8759739540529048
MA1421.1.TCF7L1	232	0.29352623559779634	0.40948092452837964	0.1159546889305833	0.5182006381541346	0.7617893836373648	0.24358874548323017	0.3595434344138135	1.5007859264028522	0.13341093991608136
MA0768.1.LEF1	292	0.42967729603682464	0.6404734297523689	0.21079613371554423	0.544725856073858	0.836052796539429	0.29132694046557095	0.5021230741811151	2.191986827897085	0.02838045775974957
MA0463.1.Bcl6	88	0.31526891971615145	0.3891772346044045	0.07390831488825306	0.5960816439954113	0.6459580799019772	0.049876435906565875	0.12378475079481893	0.3578694839255295	0.7204409886227497
MA0482.1.Gata4	140	0.02972535528752278	0.11039843330110424	0.08067307801358146	0.6277525689009761	0.5346475579743193	-0.0931050109266568	-0.01243193291307533	-0.30248493085006306	0.7622824192065624
MA1107.1.KLF9	848	-0.26905984014101036	-0.2083313155408113	0.06072852460019906	0.6056483960389157	0.5190750317687269	-0.0865733642701888	-0.02584483966998974	-0.36750833290920815	0.7132398772981068
MA1104.1.GATA6	132	0.16091851110511907	0.29854845429497356	0.1376299431898545	0.6056628980717206	0.5843307473891656	-0.021332150682555007	0.11629779250729949	0.32157403300259935	0.7477754183862171
MA0036.3.GATA2	134	0.014234156449871006	0.13083530077119088	0.11660114432131988	0.5823745062337188	0.5230693845928563	-0.059305121640862435	0.05729602268045744	0.03554387778108811	0.9716460590531303
MA0769.1.Tcf7	284	0.2592087773018361	0.4541300431529176	0.1949212658510815	0.5340265261020264	0.8156603000730539	0.2816337739710275	0.476555039822109	2.0680375148870134	0.0386364955756849
MA0523.1.TCF7L2	354	0.40730798830342885	0.6611718037382168	0.253863815434788	0.5240337327884121	0.853763057780048	0.3297293249916359	0.5835931404264239	2.5869393142791313	0.009683264466029523
MA0766.1.GATA5	108	-0.24771129406269082	-0.20444154315019325	0.04326975091249757	0.6521138859672816	0.531665007582917	-0.12044887838436458	-0.077179127471867	-0.616367890025015	0.5376517408429076
MA0035.3.Gata1	150	0.020807748701265807	0.07997020840119778	0.059162459699931974	0.5937509344317395	0.5764654091430488	-0.017285525288690762	0.04187693441124121	-0.039205137781690554	0.9687268374300296
MA0511.2.RUNX2	438	0.07719769780720831	0.13825197382319854	0.06105427601599023	0.7281821302776098	0.5916580998794784	-0.13652403039813144	-0.07546975438214121	-0.608081151311572	0.5431336526957911
MA0495.2.MAFF	156	0.17728824347499614	0.07541569209432523	-0.1018725513806709	0.6134383178964165	0.7789668762945423	0.16552855839812586	0.06365600701745495	0.06637595811455266	0.9470785106278468
