Motif	Num	Protection_Score_WT	Protection_Score_KO	Protection_Diff_WT_KO	TC_WT	TC_KO	TC_Diff_WT_KO	TF_Activity	Z_score	P_values
MA0740.1.KLF14	11174	0.11158196750330378	0.11989617051779078	0.008314203014487001	0.8684155120754228	0.8921123884113777	0.023696876335954964	0.032011079350441965	1.5347776155494004	0.12483846302538376
MA0496.2.MAFK	3420	0.04031225237790677	0.05945811755242622	0.019145865174519452	0.3481863475913659	0.35709005822202033	0.008903710630654427	0.02804957580517388	1.3224082093929084	0.18603225665905487
MA0591.1.Bach1::Mafk	5040	0.037368459401836945	0.0438087188530209	0.006440259451183955	0.41583408292281937	0.4332042953289411	0.017370212406121743	0.0238104718573057	1.095157122082955	0.2734478069274424
MA0690.1.TBX21	4114	-0.06881207649734229	-0.09371453319984377	-0.024902456702501477	0.37913766032558854	0.37897756783473974	-0.0001600924908488066	-0.025062549193350284	-1.524841658430358	0.1272985965023893
MA0659.1.MAFG	2348	0.026244888379845698	0.04437837717944622	0.01813348879960052	0.2888073412825923	0.28682364008562616	-0.0019837011969661145	0.016149787602634406	0.6844809867907841	0.493671491441495
MA0002.2.RUNX1	10508	0.10623165764104492	0.10750607345301777	0.001274415811972851	0.4267508561666238	0.43066802203393645	0.003917165867312666	0.005191581679285517	0.0970303741914531	0.922702273133835
MA0741.1.KLF16	29254	0.16769687006148715	0.1682356757752003	0.0005388057137131474	0.6995241649213366	0.7127137726891415	0.013189607767804867	0.013728413481518015	0.5546752758257097	0.5791167903500536
MA0501.1.MAF::NFE2	4060	0.030475560553107663	0.03073105815688943	0.000255497603781768	0.42455177068851957	0.4488963245212176	0.024344553832698013	0.02460005143647978	1.1374851282115335	0.25533553812775556
MA0731.1.BCL6B	1732	0.1436208854668402	0.12684656639023426	-0.016774319076605954	0.3310009415521896	0.3266715050767186	-0.004329436475471016	-0.02110375555207697	-1.31261752557617	0.1893118610772786
MA0140.2.GATA1::TAL1	1588	-0.09986083166763961	-0.10607431385728737	-0.006213482189647762	0.3246933417667185	0.314662362318322	-0.010030979448396482	-0.016244461638044244	-1.0521191185772307	0.2927449015860002
MA1421.1.TCF7L1	5512	0.21920674366606313	0.21999400586915896	0.0007872622030958287	0.3789040601009901	0.3721392088383782	-0.006764851262611893	-0.005977589059516064	-0.5017297000972704	0.6158576697127112
MA0768.1.LEF1	5542	0.27959330338922483	0.25644390728137145	-0.02314939610785338	0.3790190508878072	0.3702480402641712	-0.008771010623636	-0.03192040673148938	-1.8924796312954977	0.05842710500427181
MA0463.1.Bcl6	2964	0.09374590154382766	0.0897101269211834	-0.0040357746226442615	0.3261806031691241	0.3181769570060016	-0.008003646163122491	-0.012039420785766752	-0.8266940953613225	0.4084104689333914
MA0482.1.Gata4	2722	-0.014123216056661518	-0.012828514715416997	0.001294701341244521	0.3300198160769146	0.32495221325828466	-0.005067602818629946	-0.003772901477385425	-0.3835401826003243	0.7013192824515431
MA1107.1.KLF9	40114	-0.01854591582555167	-0.020153986852086664	-0.0016080710265349955	0.31363868391675087	0.3015191290969671	-0.012119554819783773	-0.013727625846318769	-0.9171958712862902	0.3590400099385561
MA1104.1.GATA6	2448	0.02768333485004522	0.03274271921107951	0.005059384361034293	0.32969848429442683	0.3237158699479371	-0.005982614346489723	-0.0009232299854554302	-0.23077418464857852	0.8174902376002455
MA0036.3.GATA2	2482	0.013337644566357958	0.016837879192863413	0.003500234626505455	0.3355342980092275	0.3306809011536145	-0.004853396855613035	-0.00135316222910758	-0.25382211436228436	0.7996329880164961
MA0769.1.Tcf7	6602	0.20841908671589365	0.19968793535704665	-0.008731151358847	0.3747855723222359	0.3663839939021541	-0.008401578420081823	-0.017132729778928824	-1.099737649125491	0.271446445805115
MA0523.1.TCF7L2	6298	0.3140746740146436	0.2896997604228054	-0.024374913591838243	0.4118696417630133	0.4020979931584605	-0.009771648604552818	-0.03414656219639106	-2.0118200051436816	0.04423891433656043
MA0766.1.GATA5	2080	-0.18201100580533547	-0.1678473643557964	0.014163641449539077	0.3233185699708921	0.31785506279143155	-0.005463507179460536	0.008700134270078541	0.28511785705273957	0.7755538496577217
MA0035.3.Gata1	2828	0.01724404432053134	0.016748172434315964	-0.0004958718862153773	0.33610702235853185	0.3312850711530204	-0.004821951205511432	-0.0053178230917268095	-0.46636077888324545	0.6409572805825829
MA0511.2.RUNX2	4610	0.19506874744325328	0.19894694003943858	0.003878192596185298	0.5213177774968075	0.5316991298607284	0.010381352363920904	0.014259544960106202	0.5831483228417916	0.5597934559041087
MA0495.2.MAFF	2666	0.031891581499353956	0.04762449738857284	0.015732915889218886	0.3662989830441352	0.37595003929665405	0.00965105625251883	0.025383972141737716	1.179509771821474	0.23819524791703728
MA0684.1.RUNX3	5382	0.09334125084666098	0.09752585003276906	0.0041845991861080845	0.4769490177404969	0.48508775580311353	0.008138738062616613	0.012323337248724697	0.47935155043883154	0.6316885545901898
MA0037.3.GATA3	1900	-0.19204133367943743	-0.1656023339635737	0.02643899971586372	0.3243300346407088	0.31921910939488135	-0.005110925245827458	0.021328074470036262	0.9620800585502095	0.3360093902898075
MA0508.2.PRDM1	5018	0.10612040650496138	0.09368828630635524	-0.012432120198606136	0.38444827762161127	0.38552154428965846	0.0010732666680471903	-0.011358853530558946	-0.7902100528288667	0.42940510606599236
MA0089.1.MAFG::NFE2L1	9198	-0.13852783296231586	-0.13897892436956774	-0.0004510914072518857	0.38855962740026073	0.3930910738497357	0.004531446449474952	0.004080355042223066	0.037459421314201935	0.9701186945225325
MA0493.1.Klf1	14964	0.11444204921755864	0.11737251548238202	0.002930466264823378	0.6611437652919083	0.673296991759506	0.012153226467597644	0.015083692732421022	0.6273294704772028	0.5304432893273041
MA0742.1.Klf12	8304	0.13565730184471078	0.13896539973146294	0.0033080978867521538	0.7849553128666704	0.8036553878429248	0.018700074976254366	0.02200817286300652	0.9985389661827923	0.3180180792008269
MA0599.1.KLF5	30778	0.04565235742137812	0.047822540353073255	0.0021701829316951374	0.7317380256891307	0.747157839921559	0.01541981423242833	0.017589997164123468	0.7616881496316886	0.4462461497171859
MA0039.3.KLF4	8208	-0.13957708821893644	-0.1428129139943966	-0.003235825775460166	0.4766988830367245	0.4799188667612808	0.003219983724556341	-1.5842050903824845e-05	-0.18213067477605369	0.8554801763235028
MA0117.2.Mafb	3470	0.13244537094516545	0.12379578644428824	-0.008649584500877217	0.34308011706549085	0.3419941988152521	-0.0010859182502387377	-0.009735502751115954	-0.7031850036084054	0.48194046365444
MA0657.1.KLF13	3462	0.06377597798973382	0.08809828035911574	0.024322302369381918	0.6911761748657019	0.7039806229983038	0.012804448132601842	0.03712675050198376	1.8090199662453934	0.07044790152154119
