Motif	Num	Protection_Score_WT-Tfh	Protection_Score_WT-Th1	Protection_Diff_WT-Tfh_WT-Th1	TC_WT-Tfh	TC_WT-Th1	TC_Diff_WT-Tfh_WT-Th1	TF_Activity	Z_score	P_values
MA0740.1.KLF14	236	0.4567100969601655	0.27829644350612814	-0.17841365345403737	0.9903280234487595	0.8921992312345511	-0.09812879221420834	-0.2765424456682457	-1.5902722231579387	0.11177345692739986
MA0496.2.MAFK	92	-0.09723638737436405	-0.10858981367513622	-0.01135342630077217	0.717209744468056	0.7022210188478843	-0.014988725620171617	-0.026342151920943788	0.1068874043698134	0.9148783057983267
MA0591.1.Bach1::Mafk	174	0.270204718661767	0.08660733675141227	-0.1835973819103547	0.9158205435135379	0.8602670446562112	-0.055553498857326744	-0.23915088076768146	-1.3366376114279686	0.18134095572576236
MA0690.1.TBX21	256	0.15081235739148963	0.14196301182480298	-0.00884934556668665	0.7378462327595624	0.8718750989367995	0.13402886617723708	0.12517952061055043	1.134689816047461	0.256505305798189
MA0659.1.MAFG	52	-0.23360353144918147	-0.32811750665121353	-0.09451397520203206	0.5529220537660209	0.580899596837556	0.027977543071535105	-0.06653643213049695	-0.16575859698975526	0.8683469301055896
MA0002.2.RUNX1	682	0.15118990066512533	0.20263345174142877	0.05144355107630344	0.7856642595774747	0.8432716101051315	0.057607350527656864	0.1090509016039603	1.0252861034626644	0.30522821085266594
MA0741.1.KLF16	586	0.10846739098164271	0.07683784982913142	-0.03162954115251129	0.9290136890743469	0.8611892609614575	-0.06782442811288936	-0.09945396926540065	-0.3890449657876598	0.697242883529903
MA0501.1.MAF::NFE2	112	-0.23601495850614373	-0.15261117836241755	0.08340378014372618	0.8809055399483985	0.8400363220505077	-0.040869217897890775	0.042534562245835406	0.5740922058105671	0.565905407385138
MA0731.1.BCL6B	22	0.20866277386316923	0.3700759505421076	0.1614131766789384	0.621801108736067	0.670544042711929	0.048742933975862046	0.21015611065480044	1.7111033595652652	0.08706203410748904
MA0140.2.GATA1::TAL1	50	-0.16285138115800646	0.011660705142400994	0.17451208630040746	0.7888312412844889	0.7732749735689447	-0.015556267715544192	0.15895581858486327	1.3638013347863127	0.17263010009415414
MA1421.1.TCF7L1	114	0.3964874299586269	0.38955363214958716	-0.006933797809039743	0.665270244580051	0.6662409623503975	0.0009707177703465186	-0.005963080038693225	0.24512280580372808	0.806361345013585
MA0768.1.LEF1	94	0.4744065496949869	0.3572135248790213	-0.11719302481596561	0.7749125035936413	0.7220627838693316	-0.05284971972430963	-0.17004274454027524	-0.8678630269452648	0.38546932155972125
MA0463.1.Bcl6	84	0.4423721359668884	0.143928248323591	-0.29844388764329743	0.5927623379900939	0.6023255392820277	0.009563201291933776	-0.28888068635136366	-1.673965026425617	0.0941374729847895
MA0482.1.Gata4	80	-0.1836232409995892	-0.23363055660310456	-0.050007315603515345	0.7744514627988738	0.7753218192215466	0.0008703564226728577	-0.04913695918084249	-0.047734422884511164	0.9619278998670998
MA1107.1.KLF9	730	-0.17833447887736692	-0.15662654583396174	0.02170793304340518	0.7152796898745288	0.7391914566115554	0.023911766737026552	0.04561969978043173	0.595019323004025	0.5518305547282554
MA1104.1.GATA6	78	0.04527200221883376	0.08320176517204589	0.037929762953212126	0.8197122103878173	0.8097446840225637	-0.009967526365253554	0.027962236587958572	0.4752451484577336	0.6346122502773863
MA0036.3.GATA2	72	-0.10593648519207033	-0.13569451519877304	-0.029758030006702713	0.7731504884193223	0.7913960817771298	0.01824559335780751	-0.011512436648895202	0.20748038797706786	0.8356347075585872
MA0769.1.Tcf7	98	0.39832642545936237	0.45184073464591	0.05351430918654765	0.8795820611203559	0.8256226048347196	-0.053959456285636254	-0.0004451470990886053	0.2825520704630286	0.7775202258374125
MA0523.1.TCF7L2	96	0.8194232401608879	0.5298439682092554	-0.28957927195163247	1.0947714311961314	0.918327854254424	-0.17644357694170743	-0.4660228488933399	-2.8755564478283464	0.0040331602325139005
MA0766.1.GATA5	60	-0.3564846803288726	-0.38769861485363677	-0.031213934524764175	0.7789411565187826	0.8020007435807626	0.02305958706197997	-0.008154347462784206	0.23025899189853738	0.8178905242003138
MA0035.3.Gata1	70	-0.14528432254912538	-0.1597992551657599	-0.01451493261663453	0.8398453382445047	0.8372160843594504	-0.0026292538850543057	-0.017144186501688835	0.1692790799796036	0.8655771302645459
MA0511.2.RUNX2	362	0.05560202261462277	0.0464483987889146	-0.009153623825708168	0.7898088475492306	0.8308559193890753	0.041047071839844684	0.031893448014136516	0.5019113574371823	0.6157298758025453
MA0495.2.MAFF	78	-0.05613728275135372	-0.13161006490850866	-0.07547278215715494	0.7466862232626285	0.7012143918075576	-0.04547183145507083	-0.12094461361222578	-0.5348203899837093	0.5927740621214848
MA0684.1.RUNX3	402	0.3123242607468455	0.30330448995327386	-0.009019770793571635	0.7734072587229706	0.8294980804816352	0.056090821758664644	0.04707105096509301	0.604864134131463	0.5452692757445303
MA0037.3.GATA3	58	-0.4383578697602921	-0.4464056015106343	-0.00804773175034218	0.7467478046175623	0.7879138375432402	0.04116603292567789	0.03311830117533571	0.510219786271149	0.6098974917341506
MA0508.2.PRDM1	134	0.4122680241858359	0.30878353880404297	-0.10348448538179295	0.7411773572605608	0.7896284722025549	0.04845111494199417	-0.05503337043979878	-0.08773098318474709	0.9300904935393678
MA0089.1.MAFG::NFE2L1	274	-0.2330087168214888	-0.0640791617314421	0.1689295550900467	0.7245635251467378	0.7468746960617174	0.022311170914979583	0.19124072600502628	1.5827964471873857	0.11346786676942398
MA0493.1.Klf1	532	-1.7780915628762273e-16	0.021292372440474237	0.021292372440474414	0.8432996977141639	0.8413008579144784	-0.0019988397996855145	0.0192935326407889	0.4164435613701265	0.6770854581109251
MA0742.1.Klf12	300	-0.09551098982396183	-0.09473331371641056	0.0007776761075512784	0.867691956849175	0.868318020680095	0.0006260638309200095	0.0014037399384712879	0.29509344836874446	0.767922494444594
MA0599.1.KLF5	838	0.3449748178622717	0.32141262498052525	-0.023562192881746435	0.9433402492506112	0.8677999331506778	-0.07554031609993339	-0.09910250898167983	-0.3866609389934592	0.6990072372836335
