Motif	Num	Protection_Score_WT-Tfh	Protection_Score_WT-Th1	Protection_Diff_WT-Tfh_WT-Th1	TC_WT-Tfh	TC_WT-Th1	TC_Diff_WT-Tfh_WT-Th1	TF_Activity	Z_score	P_values
MA0740.1.KLF14	510	0.10912139492761057	0.17663204035395008	0.06751064542633951	0.2932045297659751	0.373336561244451	0.08013203147847592	0.14764267690481542	1.649881285601697	0.09896721908339927
MA0496.2.MAFK	386	-0.024884603695290577	0.01079832990699487	0.035682933602285444	0.3034851095043368	0.31402864139944814	0.010543531895111313	0.04622646549739676	0.6024487395028866	0.5468754749193512
MA0591.1.Bach1::Mafk	566	0.009130172240914471	0.10044629563070329	0.09131612338978881	0.31078527248488236	0.3132948821546929	0.002509609669810564	0.09382573305959938	1.0940567509166252	0.2739300890746519
MA0690.1.TBX21	344	0.020991638726630926	0.08955844394552465	0.06856680521889372	0.2559246346660682	0.25821627364620015	0.0022916389801319603	0.07085844419902568	0.8568492520920558	0.39152820204610006
MA0659.1.MAFG	224	0.009579910598120467	0.09756978542283616	0.0879898748247157	0.2921720670353765	0.3257989435304831	0.033626876495106595	0.12161675131982229	1.3810840083049294	0.16725313197099334
MA0002.2.RUNX1	1068	0.09678938887449381	0.10384754399076561	0.007058155116271794	0.3002543775368024	0.32284368823011533	0.022589310693312936	0.02964746580958473	0.43121986382526445	0.666308511971619
MA0741.1.KLF16	2014	0.05863247765475288	0.035632950137377106	-0.022999527517375773	0.2785275013825113	0.3148486555918379	0.03632115420932658	0.013321626691950805	0.2626056452809897	0.792854548438144
MA0501.1.MAF::NFE2	580	0.006644588237513904	0.032941728892115475	0.02629714065460157	0.3072050352070029	0.2929723155848361	-0.014232719622166767	0.012064421032434804	0.24962115190816433	0.8028803394582509
MA0731.1.BCL6B	156	0.07909567211781526	0.0575038153659273	-0.02159185675188796	0.23824821139673544	0.24728913485426468	0.009040923457529243	-0.012550933294358718	-0.0046076631681566055	0.9963236297053191
MA0140.2.GATA1::TAL1	176	-0.046311439468988844	-0.014173278750862828	0.032138160718126016	0.281543721303928	0.27224133913385234	-0.009302382170075674	0.022835778548050342	0.3608683605245221	0.7181978567172459
MA1421.1.TCF7L1	1072	0.22471844561778387	0.13471937402800754	-0.08999907158977632	0.3420352633923592	0.2672476536444908	-0.07478760974786836	-0.16478668133764468	-1.5769073474824502	0.11481684566800321
MA0768.1.LEF1	1206	0.27184159483546033	0.15784661704503816	-0.11399497779042217	0.34031838472782483	0.25003755062853483	-0.09028083409929	-0.20427581188971217	-1.9847533908651622	0.04717191544272765
MA0463.1.Bcl6	270	0.09292786212102727	0.010222900509498187	-0.08270496161152908	0.23606539056758913	0.22444658862905056	-0.011618801938538564	-0.09432376355006765	-0.8491622231127768	0.39579103069832955
MA0482.1.Gata4	314	-0.03436564107555058	-0.09973099466359327	-0.06536535358804269	0.26384673115241847	0.25113183031243624	-0.012714900839982224	-0.07808025442802491	-0.6813983135645258	0.4956194896865803
