Motif	Num	Protection_Score_DKO	Protection_Score_Bcl6KO	Protection_Diff_DKO_Bcl6KO	TC_DKO	TC_Bcl6KO	TC_Diff_DKO_Bcl6KO	TF_Activity	Z_score	P_values
MA0740.1.KLF14	236	0.22048037320263225	0.16737830294128275	-0.0531020702613495	0.8078188647047239	0.7359896628644521	-0.07182920184027175	-0.12493127210162125	-1.1047561384049203	0.26926527082442686
MA0496.2.MAFK	136	0.007439411285350514	-0.004396374449589501	-0.011835785734940015	0.6456871769751318	0.62183507305116	-0.023852103923971746	-0.03568788965891176	-0.3057304320223305	0.759809900647221
MA0591.1.Bach1::Mafk	176	0.03484377326505912	0.03556658773179259	0.0007228144667334666	0.7146322790472018	0.6664457950196111	-0.04818648402759074	-0.04746366956085727	-0.4111629088829896	0.6809530837659095
MA0690.1.TBX21	252	0.2821915464429458	0.17286424706550266	-0.10932729937744315	0.6590114929572972	0.7146901134296685	0.055678620472371265	-0.053648678905071884	-0.46653935613291925	0.6408294837071887
MA0659.1.MAFG	74	0.14590437669909334	0.12777663438892642	-0.018127742310166922	0.5566632845949336	0.5621248504734164	0.005461565878482788	-0.012666176431684134	-0.09960937105367279	0.920654453805997
MA0002.2.RUNX1	602	0.1568780117236141	0.16447406445827414	0.007596052734660047	0.6693416341874413	0.678946142185962	0.00960450799852075	0.017200560733180797	0.1677974674961684	0.8667426148971284
MA0741.1.KLF16	746	-0.014996211978956616	0.02617417140711735	0.04117038338607397	0.7534999974885476	0.7052057213804036	-0.04829427610814396	-0.007123892722069994	-0.04998746033228095	0.9601323810349623
MA0501.1.MAF::NFE2	134	-0.054085857008449326	0.07130081059822059	0.12538666760666992	0.7139869957442962	0.6720746904305139	-0.041912305313782316	0.0834743622928876	0.7611688711394453	0.446556208619715
MA0731.1.BCL6B	36	0.2122889148926732	0.16015364066362758	-0.052135274229045625	0.42850546928382327	0.49879735331324027	0.070291884029417	0.01815660980037137	0.17635729300187195	0.8600132539888978
MA0140.2.GATA1::TAL1	42	-0.16032690443530337	-0.058139809047636076	0.10218709538766729	0.5392216715117317	0.5905056015475761	0.051283930035844416	0.1534710254235117	1.3878722935279373	0.16517593599114833
MA1421.1.TCF7L1	106	0.37485445269030704	0.33228446611787954	-0.0425699865724275	0.5542538058989844	0.5543167398686465	6.293396966206011e-05	-0.04250705260276544	-0.3667846675187103	0.7137796453263299
MA0768.1.LEF1	58	0.5062359701957972	0.3351392441079261	-0.17109672608787113	0.5874735105334653	0.5623726505527682	-0.02510085998069711	-0.19619758606856824	-1.7428271673159845	0.08136380928700657
MA0463.1.Bcl6	80	0.3727390309277577	0.2720147989117611	-0.10072423201599656	0.5337246210718418	0.5519905052434291	0.018265884171587254	-0.08245834784440931	-0.724481911029696	0.4687699285283855
MA0495.2.MAFF	96	0.059621567586878664	0.09048680697494937	0.03086523938807071	0.6449969584398669	0.617481259003097	-0.027515699436769903	0.0033495399513008076	0.04378466832345274	0.9650760482694352
