Motif	Num	Protection_Score_WT	Protection_Score_KO	Protection_Diff_WT_KO	TC_WT	TC_KO	TC_Diff_WT_KO	TF_Activity	Z_score	P_values
MA0740.1.KLF14	2684	0.39305537478280606	0.32803134253605104	-0.06502403224675501	1.2216128447345447	1.0147227419055718	-0.2068901028289729	-0.2719141350757279	-2.5458007230800046	0.01090274088700374
MA0496.2.MAFK	476	-0.17587702730898602	-0.07693667078852891	0.09894035652045712	0.619040153645278	0.6354750425328589	0.016434888887580934	0.11537524540803805	1.230284969773642	0.21859041068328966
MA0482.1.Gata4	454	-0.20220948075655432	-0.24632299790354226	-0.04411351714698794	0.6360643281718368	0.6720347470968516	0.035970418925014847	-0.008143098221973094	0.025976580001472124	0.979276018597956
MA0659.1.MAFG	262	-0.13374777338702223	-0.08488961058033499	0.04885816280668724	0.5568313405335457	0.5747947126041973	0.017963372070651684	0.06682153487733893	0.7568845077188463	0.44911905766143134
MA0002.2.RUNX1	2856	0.1029390208870872	0.11371615243377704	0.010777131546689842	0.7072121589312839	0.7758554617630895	0.06864330283180564	0.07942043437849548	0.8797242408728836	0.37900871410351245
MA0741.1.KLF16	6098	0.14283534608904985	0.10842218276128329	-0.03441316332776656	1.0605220069260384	0.9055678380173158	-0.1549541689087226	-0.18936733223648916	-1.7409663617486695	0.08168947503593743
MA0501.1.MAF::NFE2	766	-0.06869301885600482	-0.0764614203862817	-0.007768401530276886	0.7208916650523407	0.712147844911976	-0.008743820140364678	-0.016512221670641564	-0.05562268119378201	0.9556423954940924
MA1107.1.KLF9	4456	-0.22729345011300478	-0.20967323115407793	0.017620218958926848	0.7853854874800728	0.7269407005547446	-0.058444786925328174	-0.040824567966401326	-0.2926689510719978	0.7697752046563799
MA0140.2.GATA1::TAL1	248	-0.10834355341873561	-0.10127069254855126	0.007072860870184355	0.6528735165710986	0.6803037119231418	0.027430195352043163	0.03450305622222752	0.44177815310637436	0.6586497491396005
MA0463.1.Bcl6	476	0.1537843478013195	0.23643952486230826	0.08265517706098877	0.6132294784411119	0.6108572971932844	-0.002372181247827454	0.08028299581316131	0.8881342465605698	0.3744685430003295
MA0591.1.Bach1::Mafk	888	-0.020712396393060724	0.0336249259939316	0.05433732238699232	0.7741439712183331	0.7583856229159823	-0.01575834830235079	0.03857897408464153	0.4815185020575466	0.6301480331054559
MA0731.1.BCL6B	246	0.1911426918037865	0.21831142669366488	0.027168734889878365	0.7061000990701984	0.6826598115376157	-0.02344028753258276	0.0037284473572956056	0.1417245856863725	0.8872975543895987
MA1104.1.GATA6	392	-0.07853986334138814	-0.04633178142143102	0.032208081919957124	0.6592183423280846	0.7100785872922833	0.05086024496419872	0.08306832688415584	0.9152913268654972	0.36003871107027896
MA0036.3.GATA2	410	-0.15182190948986446	-0.14683599327221303	0.0049859162176514316	0.6674185419073563	0.7039780292785245	0.03655948737116821	0.04154540358881964	0.5104412987414991	0.6097423298630007
MA0766.1.GATA5	330	-0.36736750623859427	-0.3580597402965327	0.009307765942061563	0.6498277017129784	0.7102813104970253	0.06045360878404682	0.06976137472610838	0.7855480542853773	0.43213230712617834
MA0035.3.Gata1	446	-0.10994684367112101	-0.12176576626690681	-0.011818922595785805	0.6654413148314129	0.6839416127072812	0.018500297875868266	0.0066813752800824605	0.17051574145556841	0.8646045557541029
